Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.275165816,36.41789117,0.006286444,-3.114476869,48.2628508,197.2909651,0.000836291,-0.233428821,0.177939394
-0.277277911,36.33353179,0.00635861,-3.114053618,48.62734396,197.2990671,0.000848708,-0.231682196,0.179864656
-0.279375539,36.24953699,0.006430929,-3.113625558,48.99104003,197.3072623,0.000861098,-0.229944839,0.181773329
-0.2814715,36.16593055,0.006503431,-3.113192473,49.35384349,197.3155547,0.000873458,-0.228211347,0.18367852
-0.283571835,36.08265947,0.006576108,-3.112754318,49.71585789,197.3239371,0.000885791,-0.226492153,0.185588465
-0.285673553,35.99963793,0.006648944,-3.112311214,50.07698636,197.332424,0.000898094,-0.224771458,0.187494802
-0.287767302,35.91679278,0.006721935,-3.111863365,50.43728223,197.3409971,0.000910369,-0.223070101,0.1894068
-0.289842603,35.83409051,0.006795104,-3.111410947,50.79679777,197.3496816,0.000922617,-0.22136562,0.191359806
-0.291892248,35.75153946,0.006868498,-3.110954035,51.15543331,197.3584547,0.000934835,-0.219679691,0.193327258
-0.293916977,35.6691215,0.006942148,-3.110492588,51.51329214,197.3673337,0.00094708,-0.217998872,0.195299694
-0.29592674,35.5865628,0.007015994,-3.110026584,51.87027294,197.3763105,0.000960218,-0.216329867,0.197277718
-0.297917964,35.50377187,0.007089917,-3.109556078,52.22647892,197.3853864,0.00097441,-0.214674826,0.199292761
-0.299882036,35.42086502,0.007163861,-3.109081039,52.58180317,197.3945704,0.000988663,-0.213023123,0.20131466
-0.301817162,35.33804211,0.007237859,-3.108601268,52.93629636,197.4038465,0.001002884,-0.211393003,0.20333478
-0.303731515,35.25548606,0.007311986,-3.108116453,53.29001099,197.4132411,0.001017073,-0.209760404,0.205349872
-0.305638686,35.1733003,0.007386299,-3.107626288,53.64284349,197.4227304,0.001031228,-0.20814675,0.207371434
-0.307550027,35.0914927,0.007460812,-3.1071306,53.99490384,197.4323293,0.001045352,-0.206541101,0.209372062
-0.309468985,35.0100006,0.007535504,-3.106629411,54.34608827,197.4420362,0.00105944,-0.204942929,0.211359255
-0.311390254,34.9287378,0.007610341,-3.106122901,54.69650888,197.4518421,0.001073499,-0.203365531,0.213349096
-0.313303087,34.84763845,0.007685309,-3.105611306,55.04605854,197.4617707,0.001087523,-0.201783622,0.21537915
-0.315196547,34.7666793,0.007760422,-3.105094804,55.39479425,197.471798,0.001101514,-0.200224111,0.217421785
-0.317064043,34.68587681,0.007835714,-3.104573447,55.74277228,197.4819401,0.001115475,-0.198674097,0.219474512
-0.318905204,34.60526798,0.007911221,-3.104047157,56.0898835,197.4921947,0.001129402,-0.197133742,0.221530936
-0.320724131,34.52488807,0.007986965,-3.103515796,56.43618523,197.5025505,0.001143296,-0.195616983,0.223615452
-0.322528637,34.44470583,0.008062932,-3.102979238,56.78173478,197.5130354,0.001158289,-0.194098641,0.225701881
-0.324329107,34.3644236,0.008139015,-3.102437534,57.12642318,197.5236239,0.001175526,-0.192601864,0.227786432
