Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_vel_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,engine.engine_rpm,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.throttle,driver_demands.brake
6.576468607,-2.864754294,-0.006622643,-0.028234787,0.07356288,2314.349574,0.011083394,0.622549376,0,18.73858039
6.591979746,-2.841375754,-0.006299457,-0.013825223,0.085159928,2311.466281,0.011122804,0.622123749,0,18.70154971
6.603540132,-2.841896088,-0.005973439,-0.003241395,0.084429122,2308.54012,0.011162219,0.621698803,0,18.66593257
6.612745255,-2.859398914,-0.005619317,0.004425513,0.075513145,2305.587772,0.011201638,0.621274848,0,18.63067375
6.653427155,-2.640293924,-0.005969672,0.085199911,0.082488503,2319.994421,0.011241066,0.620850761,0,9.873438478
6.73713157,-2.059160864,-0.007242707,0.16797257,0.137564937,2325.161629,0.011281958,0.620423389,0,9.759863962
6.810455805,-1.550518089,-0.009210899,0.217727429,0.18587596,2321.999024,0.011328357,0.619988369,0,9.700531434
6.844933744,-1.377354759,-0.01135198,0.218703948,0.180672833,2315.392071,0.011381926,0.619543163,0,9.696992357
6.832144758,-1.534121834,-0.013042158,0.162480942,0.10884557,2309.022515,0.011436547,0.619086411,0,9.719899778
6.791554526,-1.827605661,-0.013935504,0.069457965,0.008872556,2304.843195,0.011491244,0.618614493,0,9.739024398
6.758801514,-2.041798534,-0.014090884,-0.021250555,-0.057741153,2302.959995,0.011546009,0.618120547,0,9.737047012
6.753545601,-2.070372075,-0.013821761,-0.085908745,-0.058154296,2302.348383,0.011601253,0.617620698,0,9.714664246
6.771452934,-1.945493644,-0.013475523,-0.124790986,-0.005750166,2301.809231,0.011656133,0.617111068,0,9.682131812
6.796987821,-1.783312113,-0.013260847,-0.145567558,0.056304208,2300.606682,0.011711058,0.616575411,0,9.653005307
6.815318538,-1.696512023,-0.013184509,-0.153666938,0.085133367,2298.635527,0.011766026,0.616022683,0,9.634039681
6.817886076,-1.723594371,-0.013100004,-0.157499633,0.064878258,2296.219777,0.011821037,0.615461639,0,9.623685229
6.808416973,-1.820740592,-0.012853638,-0.159544418,0.015108736,2293.779022,0.011876089,0.614896218,0,9.615384054
6.800043095,-1.908481803,-0.012393911,-0.153574713,-0.027072739,2291.578882,0.011931177,0.614324484,0,9.603063839
6.802798092,-1.930598379,-0.011786987,-0.132613539,-0.03583276,2289.650631,0.011986294,0.613741459,0,9.58482421
6.816895877,-1.885089737,-0.011137589,-0.101231405,-0.011394553,2287.873723,0.012041435,0.613143291,0,9.563074081
6.835705351,-1.813768176,-0.010525307,-0.065897766,0.025822677,2286.101484,0.012096594,0.612529919,0,9.541867179
6.851498305,-1.76748306,-0.009962882,-0.03277228,0.051361162,2284.251887,0.012151769,0.611904896,0,9.523927252
6.859244818,-1.771417706,-0.009403431,-0.005678498,0.0522861,2282.322436,0.012206956,0.611272951,0,9.509166707
6.859409808,-1.813548533,-0.008783991,0.010932196,0.033725185,2280.354814,0.012262151,0.610637208,0,9.495348592
6.857244709,-1.859041587,-0.008081526,0.021275891,0.012952266,2278.38655,0.012317351,0.609997952,0,9.480010205
6.883994589,-1.65590065,-0.007993957,0.095432018,0.017259992,2292.222829,0.012372336,0.609353554,0,1.500512348
6.952967939,-1.105710294,-0.00878977,0.167265589,0.079599429,2297.310088,0.012423986,0.608720252,0,1.404143412
7.020773789,-0.631405372,-0.010269665,0.218380181,0.147182975,2294.49173,0.012464761,0.608115952,0,1.360101841
7.057286759,-0.468561484,-0.011928192,0.225989095,0.164289381,2288.500473,0.012503849,0.60750327,0,1.369889514
7.051171557,-0.607730424,-0.013199344,0.182903446,0.110426946,2282.964929,0.012542898,0.606884177,0,1.404718728
7.013352131,-0.881857777,-0.013756911,0.101322891,0.015350911,2279.787894,0.012582081,0.60625788,0,1.435563811
6.971653808,-1.097111818,-0.01362284,0.009250694,-0.062633003,2278.999539,0.012621393,0.60561895,0,1.445649343
6.950342365,-1.142993033,-0.013079861,-0.067494355,-0.079806676,2279.479018,0.012660826,0.604960188,0,1.434548508
6.95491763,-1.033550211,-0.012474288,-0.116350283,-0.035510436,2279.94446,0.012700373,0.60427782,0,1.413242498
6.974845161,-0.872371264,-0.01203026,-0.138441025,0.03278675,2279.633005,0.012740032,0.603574891,0,1.394880859
6.99276045,-0.771743353,-0.011766664,-0.144704742,0.077294238,2278.471213,0.012779801,0.602860319,0,1.386957816
6.995867017,-0.781063959,-0.011548278,-0.147260755,0.072647349,2276.846058,0.012819679,0.602144191,0,1.388612234
6.983208782,-0.871092527,-0.011213299,-0.151112474,0.028760221,2275.232798,0.012859665,0.601432608,0,1.393443836
6.964867691,-0.96911264,-0.010683241,-0.151866027,-0.020933599,2273.915547,0.012899756,0.600725574,0,1.394837385
6.953439579,-1.011810217,-0.009995256,-0.141937914,-0.044392396,2272.908934,0.012940179,0.600023185,0,1.390270848
6.955318357,-0.982238043,-0.009257246,-0.117234104,-0.030838225,2272.053744,0.012980584,0.59937499,0,1.381039468
6.967849924,-0.911997634,-0.008568602,-0.080803248,0.006041095,2271.170994,0.013020972,0.598724645,0,1.371342347
6.982522135,-0.852978364,-0.007962133,-0.040783796,0.040497706,2270.171679,0.013061447,0.59807288,0,1.364793573
6.990972715,-0.840694296,-0.007398378,-0.006705653,0.052841032,2269.07451,0.013102007,0.597424688,0,1.362111545
6.98992691,-0.874760109,-0.006811217,0.016880602,0.040769357,2267.951816,0.01314265,0.596784264,0,1.361365021
6.978850449,-0.961143492,-0.006052831,0.018793866,0.016232246,2264.348279,0.013183361,0.596153116,0,2.629802121
6.961471646,-1.078295841,-0.005091993,0.014579063,-0.007877277,2262.214798,0.013216785,0.595530435,0,2.638408566
6.948988386,-1.145028755,-0.004019893,0.010322971,-0.014125951,2261.369777,0.013225684,0.594914539,0,2.636165745
6.947109632,-1.136380241,-0.002975089,0.012372384,0.002807824,2260.993244,0.013206587,0.59430367,0,2.625006421
6.95409844,-1.07858277,-0.002072903,0.020842572,0.033752523,2260.483797,0.013182467,0.593696806,0,2.611389523
6.963500302,-1.020265758,-0.001350912,0.031007435,0.061627118,2259.563688,0.01315846,0.593094841,0,2.600561147
6.968757655,-0.998102717,-0.000769178,0.037080702,0.072749237,2258.270992,0.013134569,0.592499607,0,2.594426326
6.967083478,-1.017612328,-0.00025229,0.036136639,0.065186636,2256.8081,0.013110599,0.591961147,0,2.592044403
6.960581944,-1.057103735,0.000259149,0.029341042,0.048553984,2255.373804,0.013086953,0.591450319,0,2.589564335
6.954105965,-1.086943205,0.000778559,0.020582489,0.036467188,2254.063,0.013063427,0.590943053,0,2.585256007
6.951670455,-1.089486937,0.001277414,0.013655926,0.037489996,2252.864498,0.013040024,0.590435602,0,2.578741681
6.954060251,-1.067732582,0.001713451,0.010169984,0.050565883,2251.714245,0.013016744,0.589925045,0,2.571212716
6.958940584,-1.039647538,0.002061214,0.009144116,0.067120238,2250.553814,0.012993589,0.589410052,0,2.564283916
6.962831645,-1.024113722,0.002325758,0.008350222,0.077539576,2249.36041,0.012970561,0.588890545,0,2.558858135
6.963486395,-1.028741601,0.002534342,0.0058569,0.07737374,2248.143027,0.012947661,0.588366616,0,2.554693792
6.961097665,-1.046970218,0.00271561,0.001309588,0.06932029,2246.920838,0.012924891,0.587837462,0,2.550797025
6.957776933,-1.06464407,0.002881797,-0.003748286,0.060382494,2245.70457,0.012902251,0.587301024,0,2.546219375
6.955950451,-1.07023074,0.003024778,-0.007289388,0.056798164,2244.49212,0.012879744,0.586754421,0,2.540669996
6.956754479,-1.061684473,0.003126087,-0.008167899,0.06023981,2243.275346,0.012857188,0.586207868,0,2.535055465
6.959516227,-1.046245456,0.003172054,-0.006684531,0.067473025,2242.053291,0.012834965,0.585706184,0,2.529203705
6.96245567,-1.034377415,0.003163652,-0.004239871,0.073158897,2240.831663,0.01281288,0.585187951,0,2.524102571
6.945020416,-1.207939229,0.003633827,-0.054526709,0.065517606,2227.218095,0.01279095,0.58465204,0,8.786382219
6.892304864,-1.632407568,0.004791168,-0.106367952,0.017383695,2220.643134,0.01277784,0.584097959,0,8.843504629
6.84122234,-1.986334373,0.006430714,-0.147858659,-0.029622521,2220.293572,0.012788701,0.58352597,0,8.85782601
6.822880738,-2.104459352,0.008136522,-0.146161172,-0.03198056,2222.301556,0.012816371,0.582935936,0,8.830564306
6.839914824,-1.994791488,0.009498215,-0.107317752,0.019285645,2223.830042,0.012847042,0.582328045,0,8.784677894
6.87473512,-1.781223242,0.010290238,-0.048463066,0.095332513,2223.478834,0.012877806,0.581704747,0,8.742299407
6.906921097,-1.61362027,0.010523309,0.012177906,0.151721154,2221.296612,0.012908663,0.581071757,0,8.71623614
6.921668431,-1.578718456,0.010411889,0.059722628,0.157724104,2218.176283,0.012939611,0.580435848,0,8.706700308
6.916019998,-1.663475639,0.010225454,0.085189165,0.116592623,2215.093447,0.012970917,0.579832825,0,8.705615931
6.900893503,-1.785838878,0.01013184,0.09359369,0.061519721,2212.612651,0.013002062,0.579277234,0,8.701430696
6.89161495,-1.859440624,0.01013608,0.095698222,0.02972254,2210.774739,0.013033294,0.578715342,0,8.689161748
6.895152214,-1.84691392,0.010134721,0.097994235,0.03682162,2209.282802,0.013064607,0.578140417,0,8.669642061
6.908087771,-1.771914926,0.010009287,0.098594753,0.071330516,2207.781522,0.013095997,0.577549026,0,8.647871955
6.922046198,-1.6927819,0.009701385,0.094468019,0.106518859,2206.060472,0.013127462,0.576942383,0,8.628965932
6.929148014,-1.659883114,0.009243257,0.083516095,0.118671642,2204.107894,0.013159001,0.576324778,0,8.6150421
6.926230616,-1.684792559,0.008724289,0.063933395,0.101558222,2202.040751,0.013190612,0.575700353,0,8.604600164
6.91691875,-1.739711827,0.008222718,0.039211486,0.068455408,2199.991492,0.013222293,0.575070435,0,8.594277866
6.908925543,-1.782277916,0.007759695,0.015277015,0.040802409,2198.028427,0.01325404,0.574433092,0,8.581406437
6.907717656,-1.785311846,0.007302049,-0.002424028,0.032665802,2196.14135,0.013286126,0.573826026,0,8.566244491
6.913366005,-1.751702657,0.006799655,-0.013208763,0.043040529,2194.28384,0.013318008,0.573253242,0,8.549124615
6.92193631,-1.707550803,0.006223868,-0.019137092,0.059282333,2192.415512,0.013349945,0.572667531,0,8.532928407
6.93962763,-1.59149395,0.005321956,0.006451151,0.071884339,2196.957018,0.013381934,0.572070356,0,5.282152548
6.970022104,-1.378286301,0.004046476,0.032936065,0.086308766,2197.95678,0.013412995,0.571463082,0,5.238028861
6.994762293,-1.223413025,0.002538063,0.052270539,0.086656878,2195.777161,0.013441369,0.570845172,0,5.216129117
7.003214514,-1.192745649,0.001030713,0.052537177,0.064718002,2192.324078,0.013467256,0.570214389,0,5.214811601
6.995551863,-1.261923915,-0.000258595,0.034214905,0.025773563,2189.032516,0.013492785,0.569567145,0,5.221737409
6.980751069,-1.35787847,-0.001233944,0.005938445,-0.013093631,2186.650377,0.013518432,0.568898905,0,5.225902736
6.969704691,-1.413725606,-0.001937451,-0.021354645,-0.03450676,2185.200545,0.013544419,0.568223081,0,5.222423424
6.967953094,-1.405366252,-0.002489599,-0.040719585,-0.032845377,2184.271973,0.013570311,0.567595656,0,5.211043354
6.973865816,-1.354278649,-0.003005062,-0.050469725,-0.017034006,2183.386383,0.01359631,0.566938675,0,5.196877486
6.981587755,-1.303170201,-0.00353535,-0.052800573,-0.003460448,2182.246356,0.013622415,0.566253184,0,5.184406586
6.9853891,-1.28444324,-0.004060491,-0.05247916,-0.004793426,2180.797823,0.013648623,0.565541221,0,5.175533541
6.983027796,-1.302136766,-0.0045242,-0.052599894,-0.022294009,2179.154818,0.013674933,0.564804012,0,5.169304953
6.976839434,-1.335749717,-0.004881346,-0.052811797,-0.046372486,2177.47673,0.013701342,0.56404082,0,5.16338873
6.971428614,-1.358537948,-0.005125952,-0.050758221,-0.064342666,2175.874407,0.013727848,0.56324914,0,5.15593991
6.969981531,-1.356007225,-0.005287151,-0.044747237,-0.069146272,2174.378132,0.013754449,0.562425955,0,5.146638219
6.972418339,-1.333042913,-0.00540356,-0.035113465,-0.063026669,2172.956377,0.013781381,0.561606933,0,5.137067401
6.976089308,-1.30724816,-0.0054972,-0.023666896,-0.054563099,2171.561139,0.01380818,0.560818274,0,5.127422623
6.977903277,-1.29513981,-0.005563521,-0.013571039,-0.052184495,2170.15549,0.013835064,0.559996971,0,5.118961558
6.976114572,-1.301438729,-0.005581422,-0.006992951,-0.058847264,2168.725563,0.013862032,0.559143737,0,5.111396788
6.97130078,-1.317991458,-0.005533055,-0.004121194,-0.070925017,2167.274254,0.013889082,0.558258546,0,5.103863765
6.965661806,-1.331174575,-0.005418298,-0.003633156,-0.081558503,2165.8099,0.013916211,0.557340445,0,5.095631836
6.961245857,-1.331651598,-0.005255127,-0.003917099,-0.085655349,2164.339671,0.013943423,0.556388084,0,5.086593825
6.968042215,-1.235427601,-0.005316028,0.021045461,-0.078900043,2168.825796,0.013971629,0.555400513,0,2.075594626
6.991005515,-1.017058555,-0.005707,0.047025157,-0.053409759,2170.006672,0.014005271,0.554377254,0,2.035824425
7.012400754,-0.840144791,-0.006332464,0.066049617,-0.031195187,2168.177891,0.014053443,0.553420674,0,2.01804313
7.019077257,-0.789480643,-0.006984434,0.06678558,-0.032526415,2165.128748,0.014103087,0.552437185,0,2.020981377
7.007717571,-0.85516607,-0.007444699,0.047275948,-0.061311672,2162.253879,0.014153145,0.551422165,0,2.033326283
6.985008885,-0.965334677,-0.007597981,0.01415445,-0.101701782,2160.297514,0.014203374,0.550375724,0,2.043491588
6.962531327,-1.042018217,-0.007469433,-0.021215601,-0.129884483,2159.283231,0.014253769,0.549296412,0,2.04502975
6.948946043,-1.04650939,-0.007183745,-0.049022608,-0.131161793,2158.784467,0.014304324,0.548182676,0,2.038238958
6.945321959,-0.992653829,-0.006880239,-0.064835923,-0.109191257,2158.303223,0.014355031,0.547034902,0,2.027904725
6.946296622,-0.92712862,-0.006637817,-0.070969014,-0.081798543,2157.534339,0.014405888,0.545856433,0,2.019332452
6.94444694,-0.8937583,-0.006450246,-0.072654873,-0.067822407,2156.434824,0.014457375,0.544747227,0,2.015689624
6.935344523,-0.90668657,-0.006256279,-0.07428283,-0.07459453,2155.144117,0.014508551,0.543640085,0,2.015269109
6.919955419,-0.947580386,-0.005994863,-0.076697608,-0.09470506,2153.840937,0.014559865,0.542518115,0,2.015772687
6.903169281,-0.983701903,-0.005646833,-0.077406773,-0.112950342,2152.63866,0.014611313,0.541382485,0,2.014650494
6.889918515,-0.991399898,-0.005240741,-0.073192622,-0.117354553,2151.553896,0.014662889,0.540233077,0,2.011111672
6.881929163,-0.96966955,-0.004826777,-0.062805399,-0.106447184,2150.537736,0.014714587,0.539070251,0,2.006201875
6.877152896,-0.936987039,-0.004441619,-0.048401077,-0.088669928,2149.529661,0.014766403,0.537896051,0,2.001711346
6.871528837,-0.916002113,-0.004088709,-0.033769081,-0.07551395,2148.495714,0.014818331,0.536714163,0,1.998840911
6.861872057,-0.91799283,-0.003744041,-0.022456989,-0.073584485,2147.434165,0.014870868,0.535643257,0,1.99801412
6.847736495,-0.937268659,-0.003379275,-0.015953943,-0.081051305,2146.362493,0.014923034,0.534581323,0,1.997222498
6.831241333,-0.957612919,-0.002983873,-0.01332405,-0.090169298,2145.293534,0.014975299,0.533523304,0,1.995821385
6.824118703,-0.734885713,-0.004143579,0.042022865,-0.131259473,2197.068984,0.015027278,0.532470698,40.38226948,0
6.832937698,-0.039092207,-0.006022703,0.114656864,-0.197302444,2238.938155,0.015058911,0.531423769,40.27131481,0
6.838766449,0.558893404,-0.008498237,0.119205408,-0.201790055,2249.192207,0.015041168,0.530372709,40.11713964,0
6.838517675,0.831825369,-0.011490321,0.122817877,-0.200877631,2246.695772,0.014963555,0.529301851,40.02164093,0
6.827257487,0.797939796,-0.014425495,0.130765349,-0.23272337,2244.901414,0.014878509,0.528235403,39.92270024,0
6.802239209,0.58523746,-0.016740573,0.120727971,-0.284737855,2252.852019,0.014794307,0.527226074,39.80576068,0
6.767998377,0.359094546,-0.018169644,0.078829159,-0.32835182,2273.885001,0.014710177,0.526174482,39.66428704,0
6.732994722,0.240177824,-0.018815606,0.016767873,-0.344128679,2305.411037,0.014626136,0.525072905,39.49496575,0
6.702465724,0.253919922,-0.018990338,-0.049717292,-0.330877134,2341.615168,0.0145422,0.523916654,39.30165607,0
6.675923792,0.34608226,-0.019012217,-0.109399272,-0.302157982,2377.049182,0.014458381,0.522705461,39.09387358,0
6.649832337,0.440509383,-0.019063766,-0.156199796,-0.275616354,2408.760504,0.014374685,0.52144267,38.88225237,0
6.621735253,0.489510323,-0.019166007,-0.187642243,-0.261410357,2436.379513,0.014291116,0.520133107,38.67580549,0
6.59222189,0.489410557,-0.019240773,-0.203186015,-0.257402314,2461.001997,0.014206986,0.518846756,38.48095351,0
6.564063844,0.465605478,-0.019194442,-0.203207595,-0.253597482,2483.907675,0.014123719,0.517569243,38.30080015,0
6.539846994,0.446846597,-0.018972493,-0.189100312,-0.24094403,2505.712333,0.014040596,0.516250139,38.13505709,0
6.519991225,0.446628803,-0.01857039,-0.163717556,-0.217570496,2526.112738,0.013957623,0.514889811,37.98141776,0
6.502479854,0.459946036,-0.018009827,-0.131024285,-0.188775583,2544.114366,0.013874806,0.513489378,37.83803154,0
6.484389597,0.472826241,-0.017327508,-0.096262742,-0.162058682,2558.477275,0.013792153,0.512050898,37.70558993,0
6.4636447,0.474953892,-0.01654155,-0.062905712,-0.141680364,2568.100898,0.013709667,0.510576822,37.58773625,0
6.440132366,0.466074343,-0.015660803,-0.033641191,-0.126392661,2572.197408,0.013627353,0.50906923,37.489797,0
6.415375838,0.453663289,-0.014694063,-0.008996959,-0.111289278,2572.14608,0.013544598,0.50761774,37.4166612,0
6.391214399,0.446098903,-0.013657617,0.011404182,-0.091807947,2571.854978,0.01346269,0.506155317,37.36322714,0
6.368696585,0.768844337,-0.015178231,0.037824949,-0.073821661,2676.329114,0.01338124,0.504661392,100,0
6.349188051,1.745259852,-0.017473233,-0.013391618,0.047204973,2757.266989,0.013309022,0.503137048,100,0
6.317389716,2.528544695,-0.020356051,-0.081657732,0.206684991,2773.205542,0.013252082,0.501585408,97.8794737,0
6.294869041,2.963046527,-0.024095467,-0.086631859,0.303473495,2769.81251,0.013206808,0.50002551,97.65694027,0
6.286059702,3.1350708,-0.027964492,-0.051004067,0.324056067,2761.231692,0.01316253,0.498483492,97.76929008,0
6.284076368,3.104454202,-0.031303666,0.003983675,0.2916336,2756.838254,0.013118249,0.496974975,97.98515465,0
6.27912436,2.933248691,-0.033734968,0.044455665,0.233705653,2766.507916,0.013073652,0.495595398,98.08547982,0
6.264207064,2.706547319,-0.035091388,0.075271289,0.175436712,2794.811781,0.013029391,0.494252048,97.81243609,0
6.238083247,2.518032278,-0.035495337,0.091562551,0.129132034,2839.790061,0.012985143,0.492927145,97.06651058,0
6.203095443,2.427166561,-0.035196535,0.094400306,0.098260158,2894.304409,0.012940918,0.491612915,95.93079889,0
6.163029201,2.43586916,-0.034504297,0.083878375,0.081492932,2949.939545,0.012896721,0.490304668,94.61534129,0
6.121916436,2.506082659,-0.03367832,0.062710124,0.074687945,3000.696351,0.01285256,0.489000916,93.33163195,0
6.083466815,2.593849399,-0.032871016,0.04827726,0.072892787,3044.074159,0.012808436,0.487702799,92.2051831,0
6.0501803,2.670467761,-0.032092085,0.039201932,0.071231987,3080.182599,0.012764352,0.486413104,91.27103987,0
6.022644002,2.72227669,-0.031286873,0.038001028,0.066628914,3110.331352,0.012720011,0.485180655,90.5128338,0
5.999668129,2.745734836,-0.030376012,0.043075896,0.05756358,3135.974537,0.01267603,0.484007389,89.88685481,0
5.979096175,2.743928171,-0.029280485,0.050251722,0.043708629,3158.077087,0.012632097,0.482848023,89.36220873,0
5.958859887,2.724841964,-0.02795939,0.05657244,0.025930196,3176.791271,0.012588214,0.48170277,88.91862438,0
5.937881771,2.699063079,-0.026414435,0.059617667,0.006295351,3191.431726,0.012544384,0.480570869,88.5538247,0
5.916253419,2.67643608,-0.024675505,0.060007758,-0.012460687,3200.703378,0.012500611,0.479450972,88.28239529,0
5.894748382,2.662948002,-0.022792713,0.057639249,-0.028092544,3205.594887,0.0124569,0.478341591,88.13049052,0
5.873674173,2.672915678,-0.020965417,0.052532531,-0.038246823,3217.039144,0.012413241,0.477241498,90.84426192,0
5.853323163,2.72167556,-0.019128865,0.043678908,-0.039435608,3226.374772,0.012369403,0.476149976,90.66832102,0
5.834761915,2.774567417,-0.017326982,0.03635679,-0.038253258,3231.263004,0.012322871,0.475098124,90.53694383,0
5.818278429,2.813203605,-0.015598631,0.032202847,-0.039009264,3233.638974,0.012273236,0.474106165,90.4922136,0
5.803554177,2.831471594,-0.013919115,0.031024631,-0.043614089,3234.706389,0.01222325,0.473124152,90.49579772,0
5.790081,2.831408814,-0.012253734,0.031887106,-0.051638374,3235.669354,0.012173223,0.472152811,90.52430893,0
5.777395033,2.820035623,-0.010577775,0.033514669,-0.061196653,3237.388789,0.012123198,0.471192072,90.5544052,0
5.765174158,2.805350732,-0.008885463,0.034886826,-0.070241094,3240.213387,0.012073178,0.470241213,90.56929267,0
5.753226645,2.793296518,-0.007190235,0.035432465,-0.077482173,3244.05119,0.012023166,0.469299217,90.56213942,0
5.741456175,2.78653917,-0.005517996,0.034937501,-0.082629408,3248.542174,0.011973167,0.468365117,90.53475059,0
5.729856777,2.784943189,-0.003898116,0.033450508,-0.086074894,3253.253989,0.011923185,0.467438211,90.49426739,0
5.718523229,2.786924424,-0.002356242,0.031224714,-0.088382643,3257.835137,0.011873223,0.466518106,90.44933034,0
5.707631047,2.790719663,-0.000910834,0.028630487,-0.089930934,3262.098046,0.011822985,0.465626491,90.40994385,0
5.697366795,2.794992989,0.000427649,0.026026245,-0.090853757,3265.998785,0.011773088,0.464788724,90.37393325,0
5.687834327,2.79881087,0.001654926,0.023582072,-0.091208195,3269.614879,0.011723222,0.463956224,90.34505456,0
5.67898659,2.801536709,0.002771364,0.021269783,-0.091129967,3273.080831,0.011673391,0.463129102,90.32159578,0
5.67063321,2.802776213,0.003779561,0.019083115,-0.090863333,3276.527271,0.011623597,0.462307481,90.30070191,0
5.66252262,2.802486095,0.004682825,0.016858087,-0.090652782,3280.045713,0.011573844,0.461491476,90.2796801,0
5.654446358,2.801067185,0.005483888,0.014292421,-0.090598687,3283.675189,0.011524135,0.460681172,90.25673566,0
5.646306667,2.799266237,0.006184157,0.011393207,-0.090599119,3287.40829,0.011474473,0.459876618,90.23120372,0
5.638126036,2.797869377,0.006784133,0.008357194,-0.090432069,3291.20869,0.011424861,0.459077833,90.20335318,0
5.629995868,2.797355519,0.007284245,0.005387205,-0.089912864,3295.031368,0.011375307,0.458284833,90.17397338,0
5.62159392,2.806341797,0.007589868,0.001785077,-0.088093008,3303.408781,0.011326014,0.457497652,92.07631999,0
5.612786559,2.836294738,0.007785732,-0.003760256,-0.082572046,3310.468623,0.011278476,0.456716361,91.95781673,0
5.604347039,2.866781289,0.007870897,-0.007845186,-0.076944091,3314.738217,0.011233758,0.455992691,91.8686748,0
5.596597887,2.888186431,0.007837037,-0.009454328,-0.073053874,3317.546813,0.011189546,0.45528137,91.83591226,0
5.589451335,2.897887403,0.007712229,-0.008738466,-0.071539402,3319.637711,0.011145343,0.454577379,91.83272619,0
5.582617815,2.897337463,0.007528739,-0.00644415,-0.072089313,3321.734403,0.01110113,0.453881425,91.84385428,0
5.575750395,2.890395378,0.007312795,-0.003528438,-0.073854489,3324.336479,0.011056912,0.453193751,91.85440711,0
5.568569089,2.881344555,0.007079664,-0.000763145,-0.075947885,3327.625201,0.01101269,0.452514223,91.85409251,0
5.56092815,2.873487315,0.006833417,0.001383113,-0.077752719,3331.521211,0.010968468,0.451842519,91.83926334,0
5.552827912,2.868571654,0.006570586,0.002740917,-0.078989011,3335.795631,0.010924249,0.45117829,91.81171062,0
5.544387043,2.866901305,0.006285105,0.003382482,-0.079627653,3340.187138,0.010880035,0.450521277,91.77633899,0
5.535788791,2.867812867,0.005972389,0.003533772,-0.079768224,3344.489664,0.01083583,0.449871352,91.73870171,0
5.527216452,2.870206403,0.005631541,0.003464531,-0.079554964,3348.593782,0.010791636,0.449228506,91.70314547,0
5.518797939,2.87295566,0.0052657,0.003388878,-0.079140963,3352.485387,0.010747457,0.448592814,91.67194014,0
5.510578626,2.875169573,0.004881104,0.003410517,-0.078670893,3356.217133,0.010703294,0.447964393,91.64532544,0
5.502530803,2.876347909,0.004485393,0.003524144,-0.078253483,3359.876744,0.010658927,0.447356744,91.62478187,0
5.494592556,2.876419336,0.004086403,0.003662397,-0.077929188,3363.533122,0.010614814,0.446786627,91.60314385,0
5.486709259,2.87563325,0.00369062,0.003778299,-0.077663595,3367.235441,0.010570726,0.446222908,91.58164201,0
5.478851728,2.874430519,0.003302702,0.003825866,-0.077335344,3371.005644,0.010526665,0.445665622,91.55929299,0
5.471035722,2.873270172,0.002925486,0.003806791,-0.076815755,3374.838577,0.010482634,0.445114784,91.53568372,0
5.46302231,2.879035895,0.002487234,0.003106178,-0.075340001,3382.203116,0.010438642,0.444570406,92.98065786,0
5.45475787,2.900857043,0.002051188,0.000807683,-0.071039048,3388.604967,0.010396968,0.444032517,92.88418309,0
5.44686949,2.923360576,0.001613946,-0.000709779,-0.066380471,3392.893809,0.010361691,0.443501515,92.80842843,0
5.439638918,2.939240293,0.001165633,-0.000706685,-0.062639477,3396.083113,0.010330763,0.442978538,92.7802136,0
5.433029524,2.946444605,0.00072408,0.000751493,-0.060304485,3398.734642,0.01030048,0.442464947,92.77585196,0
5.426844931,2.945963887,0.000310168,0.003163344,-0.059233917,3401.391457,0.010270206,0.441961897,92.78317175,0
5.420842004,2.940626133,-5.99029E-05,0.005880519,-0.058894568,3404.426919,0.010239942,0.441470247,92.79038767,0
5.414828783,2.933628126,-0.000378291,0.008365768,-0.058683965,3407.973853,0.010209691,0.440990605,92.78939306,0
5.408716053,2.927470773,-0.000645752,0.010300292,-0.05814871,3411.97137,0.010179453,0.44052345,92.7773697,0
5.402522033,2.923501738,-0.000868974,0.011586585,-0.057058073,3416.249929,0.010149232,0.440069243,92.75574618,0
5.396344857,2.921965307,-0.001056845,0.012324106,-0.05537433,3420.618257,0.010119028,0.439628514,92.72832184,0
5.390319131,2.922346135,-0.001217311,0.012697487,-0.053182796,3424.926985,0.010088845,0.439201887,92.69934795,0
5.384570505,2.923785021,-0.001355661,0.012906477,-0.050625513,3429.09773,0.010058683,0.438790076,92.67212016,0
5.379181312,2.925433272,-0.001474321,0.013095127,-0.047854689,3433.127025,0.010028406,0.438402544,92.6508325,0
5.37417562,2.926665044,-0.001573162,0.013320389,-0.045003655,3437.045382,0.009998296,0.438050608,92.63051486,0
5.369525139,2.927130146,-0.00165098,0.01355459,-0.04217661,3440.908968,0.009968214,0.437714951,92.6129591,0
5.365170338,2.926806057,-0.001706511,0.013727139,-0.039426194,3444.773826,0.00993816,0.437396336,92.59690126,0
5.361047364,2.925911757,-0.001739208,0.013763315,-0.036754755,3448.676973,0.009908136,0.437095481,92.581094,0
5.357106283,2.924775908,-0.00174966,0.013611122,-0.034132741,3452.632969,0.009878145,0.436813056,92.56472823,0
5.353315842,2.923703414,-0.001739534,0.01325258,-0.031528394,3456.637427,0.009848187,0.436549694,92.54749563,0
5.349633205,2.923503992,-0.001718124,0.012639508,-0.028874241,3461.003892,0.009818264,0.436305997,92.66741248,0
5.346036929,2.925079659,-0.001682176,0.011715808,-0.02603369,3465.292552,0.009788022,0.436082545,92.64203653,0
