Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
0.198339424,14.63576266,0.038055737,-4.391899701,25.42673912,160.7112133,0.03387668,-0.22197159,2.358970137
0.195117991,14.63630612,0.038084106,-4.386670462,25.4664379,160.5702281,0.033857432,-0.22148502,2.347567918
0.191833727,14.63688644,0.038107539,-4.38143575,25.50749479,160.4276733,0.033838947,-0.220840665,2.338613712
0.188487064,14.63771813,0.038125735,-4.376196404,25.54892974,160.2852284,0.033820913,-0.22053944,2.327140123
0.185092016,14.63884539,0.038138656,-4.370953856,25.59101625,160.144915,0.033804519,-0.219746323,2.31670974
0.181672403,14.64019126,0.038146817,-4.365709978,25.63401907,160.0029261,0.033788377,-0.219282437,2.306191317
0.178260521,14.64163775,0.038151209,-4.36046682,25.67729863,159.8629476,0.033773425,-0.218708314,2.294405998
0.174886442,14.64308908,0.038152994,-4.355226292,25.72186651,159.7214206,0.03375919,-0.218096498,2.285157858
0.171573543,14.64449277,0.03815353,-4.349989941,25.76633734,159.5817813,0.033745688,-0.217756973,2.273824484
0.168333775,14.64584366,0.03815384,-4.3447589,25.81246531,159.44073,0.033733375,-0.217011958,2.264144802
0.165167038,14.64715884,0.038154638,-4.339534033,25.85896909,159.2997945,0.033721527,-0.216630808,2.254015216
0.162069596,14.6484606,0.038156166,-4.334316173,25.90580538,159.1608832,0.033710953,-0.216050484,2.24299603
0.159037501,14.64976628,0.03815814,-4.329106311,25.9538607,159.020448,0.033701043,-0.215548391,2.23406572
0.156075004,14.65108263,0.038160061,-4.323905636,26.00187655,158.8819089,0.033691943,-0.21522509,2.223124157
0.153194179,14.65241682,0.038161099,-4.318715437,26.05147782,158.7419897,0.033683981,-0.214607774,2.214285973
0.150411311,14.65377339,0.038160474,-4.313536944,26.10145263,158.6021944,0.033676492,-0.214360896,2.20480766
