Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle_States.side_slip,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
0.274829618,18.99120743,-0.038185448,-0.969720733,0.014470404,-469.5489624,-119.4120467,-0.019999977,-0.006458242,-1.733030673
0.274957438,18.99016755,-0.038188315,-0.973617243,0.014477925,-469.6637582,-119.2605026,-0.019999914,-0.007157611,-1.732879525
0.275071563,18.98913009,-0.038190834,-0.97751331,0.014484725,-469.7779721,-119.108578,-0.019999943,-0.007811031,-1.73241174
0.275171508,18.98809566,-0.03819299,-0.981408887,0.014490776,-469.8916568,-118.9562746,-0.019999953,-0.008375542,-1.731625034
0.275257724,18.98706488,-0.038194756,-0.985303925,0.014496103,-470.0048116,-118.8035937,-0.019999903,-0.008850918,-1.731138997
0.275330417,18.98603753,-0.03819614,-0.989198374,0.014500715,-470.1172972,-118.6503778,-0.019999966,-0.009442756,-1.730909512
0.275388791,18.98501339,-0.038197173,-0.993092186,0.014504571,-470.2291473,-118.4967693,-0.019999931,-0.010039223,-1.73036415
0.275432286,18.98399299,-0.038197847,-0.996985317,0.014507641,-470.3404632,-118.3427901,-0.019999927,-0.010546001,-1.729501613
0.27546136,18.98297698,-0.038198131,-1.000877725,0.014509949,-470.4512442,-118.1884415,-0.019999971,-0.010962903,-1.728779167
0.275476491,18.98196534,-0.038198025,-1.004769366,0.014511519,-470.5613954,-118.0335887,-0.019999907,-0.011445421,-1.728476905
0.275477111,18.98095766,-0.038197564,-1.008660196,0.014512322,-470.6708588,-117.8783321,-0.019999949,-0.011982326,-1.727859274
0.275462587,18.97995441,-0.038196745,-1.012550177,0.014512324,-470.7797831,-117.722713,-0.019999947,-0.012428925,-1.726925963
0.275433388,18.97895626,-0.038195539,-1.016439273,0.014511549,-470.8881675,-117.5667325,-0.01999991,-0.012785073,-1.725974179
0.275390258,18.97796337,-0.038193934,-1.020327444,0.014510036,-470.9959608,-117.4102781,-0.019999973,-0.013157091,-1.725603736
0.275332851,18.97697517,-0.038191969,-1.024214652,0.014507767,-471.1030151,-117.2534094,-0.019999924,-0.013632469,-1.724918295
0.275260453,18.97599204,-0.038189648,-1.028100863,0.014504704,-471.2095255,-117.0961863,-0.019999933,-0.014017088,-1.723918538
0.275173523,18.97501471,-0.038186943,-1.031986046,0.014500871,-471.3154913,-116.9386101,-0.019999963,-0.014310843,-1.722743631
0.275073054,18.97404348,-0.03818383,-1.035870167,0.014496319,-471.4209037,-116.7805894,-0.0199999,-0.014571797,-1.722309116
0.274958908,18.97307765,-0.038180356,-1.039753191,0.014491042,-471.5255271,-116.6221448,-0.019999957,-0.014984321,-1.721559923
0.274830273,18.97211751,-0.038176529,-1.043635088,0.014484996,-471.6296019,-116.4633538,-0.019999941,-0.015305796,-1.720497759
0.274687576,18.9711638,-0.038172323,-1.047515831,0.014478204,-471.7331274,-116.3042179,-0.019999916,-0.015536154,-1.719119247
0.274532025,18.97021701,-0.038167704,-1.051395392,0.014470729,-471.8361366,-116.1446666,-0.019999979,-0.015686068,-1.718611094
0.274363678,18.96927629,-0.038162724,-1.055273738,0.014462573,-471.9383078,-115.9846823,-0.019999917,-0.01603504,-1.717802304
0.274181629,18.96834184,-0.038157397,-1.059150841,0.01445369,-472.0399259,-115.8243598,-0.019999939,-0.016292825,-1.716681999
0.273986235,18.96741441,-0.038151698,-1.06302668,0.014444097,-472.1409903,-115.6637004,-0.019999958,-0.016459395,-1.715246786
0.273778698,18.96649449,-0.038145599,-1.066901228,0.014433858,-472.2415002,-115.5027055,-0.019999899,-0.016534744,-1.714529457
0.273559313,18.96558138,-0.038139138,-1.070774458,0.014422988,-472.3412728,-115.3411667,-0.019999962,-0.016784187,-1.713666359
0.273327348,18.96467514,-0.038132337,-1.074646344,0.014411448,-472.4404137,-115.179349,-0.019999934,-0.016978331,-1.712492604
0.273083034,18.96377641,-0.038125177,-1.078516866,0.01439925,-472.5389963,-115.0172026,-0.019999922,-0.017081312,-1.711005648
0.272827508,18.96288575,-0.038117629,-1.082386,0.014386454,-472.6370202,-114.8547289,-0.019999975,-0.017093156,-1.710085953
0.272561247,18.96200263,-0.038109722,-1.086253721,0.014373085,-472.7343397,-114.6917434,-0.019999911,-0.017233628,-1.70917434
0.27228365,18.96112693,-0.038101481,-1.090120005,0.014359112,-472.8309832,-114.5284671,-0.019999945,-0.017364749,-1.707953107
0.271994783,18.96025925,-0.038092895,-1.093984832,0.014344536,-472.9270643,-114.3648702,-0.019999952,-0.0174049,-1.706420761
0.271695687,18.95940013,-0.038083934,-1.097848182,0.014329414,-473.0225823,-114.2009542,-0.019999905,-0.017354143,-1.70530664
0.271386995,18.95854921,-0.038074616,-1.101710029,0.014313778,-473.1174282,-114.0365584,-0.019999968,-0.017387421,-1.704353662
0.271068217,18.95770621,-0.038064974,-1.105570352,0.014297602,-473.2115549,-113.87186,-0.019999928,-0.01745668,-1.703092576
0.270739228,18.95687162,-0.038055,-1.109429129,0.014280881,-473.3051149,-113.7068494,-0.019999928,-0.017435294,-1.70152295
0.270400948,18.95604604,-0.038044667,-1.113286342,0.014263661,-473.3981078,-113.5415278,-0.019999968,-0.017323357,-1.700223923
0.270054143,18.95522924,-0.038033985,-1.117141968,0.014245983,-473.4904602,-113.3757582,-0.019999905,-0.017251699,-1.699238611
0.269698424,18.9544208,-0.03802299,-1.120995983,0.014227827,-473.5820511,-113.2096747,-0.019999952,-0.017260761,-1.697947185
0.26933346,18.95362113,-0.038011683,-1.124848368,0.014209176,-473.6730712,-113.0432872,-0.019999946,-0.017179632,-1.696350259
0.268960042,18.95283082,-0.038000038,-1.128699105,0.01419007,-473.76352,-112.8765969,-0.019999911,-0.017008435,-1.694877562
0.268579067,18.95204981,-0.037988055,-1.132548173,0.014170556,-473.8533598,-112.7094902,-0.019999974,-0.016834532,-1.693870772
0.268190244,18.95127751,-0.037975777,-1.136395548,0.014150621,-473.9423963,-112.5420585,-0.019999922,-0.016785546,-1.692560341
0.267793032,18.95051424,-0.037963211,-1.14024121,0.014130234,-474.0308581,-112.374331,-0.019999934,-0.016646938,-1.690947909
0.26738808,18.94976061,-0.037950333,-1.144085144,0.014109431,-474.1187445,-112.2063091,-0.019999963,-0.016418862,-1.689314344
0.266976414,18.9490167,-0.037937133,-1.147927329,0.014088264,-474.2060529,-112.0379022,-0.0199999,-0.016145826,-1.688298683
0.266557845,18.94828179,-0.03792366,-1.151767742,0.014066725,-474.2925169,-111.8691595,-0.019999957,-0.016041388,-1.686982251
0.266131616,18.94755609,-0.037909927,-1.155606366,0.014044773,-474.3784024,-111.7001293,-0.01999994,-0.015848016,-1.685367684
0.265698235,18.94684021,-0.037895912,-1.159443185,0.014022434,-474.4637087,-111.530813,-0.019999916,-0.015565889,-1.683587438
0.26525886,18.94613439,-0.037881595,-1.16327818,0.01399977,-474.5484674,-111.361143,-0.01999998,-0.015197219,-1.682576902
0.264813406,18.94543776,-0.037867029,-1.167111331,0.013976777,-474.6323414,-111.1911266,-0.019999917,-0.015040367,-1.681268787
0.264360911,18.94475041,-0.037852234,-1.170942621,0.013953404,-474.715633,-111.0208311,-0.01999994,-0.014795375,-1.679666679
0.263901739,18.94407297,-0.037837189,-1.174772037,0.013929669,-474.7983417,-110.8502578,-0.019999957,-0.01446245,-1.677767832
0.263437168,18.94340583,-0.037821867,-1.178599564,0.01390564,-474.8804669,-110.679408,-0.0199999,-0.014041816,-1.67676524
0.262967237,18.94274797,-0.037806322,-1.182425182,0.01388132,-474.9618,-110.5081095,-0.019999963,-0.013796209,-1.675481364
0.262490809,18.9420994,-0.037790582,-1.186248877,0.013856648,-475.0424808,-110.3365862,-0.019999934,-0.013503154,-1.673906971
0.262008102,18.9414607,-0.037774628,-1.19007064,0.013831636,-475.122575,-110.1647936,-0.019999922,-0.013123093,-1.672040051
0.26152032,18.94083227,-0.037758435,-1.19389046,0.013806347,-475.2020819,-109.992733,-0.019999974,-0.012656272,-1.670925872
0.261027688,18.94021321,-0.037742048,-1.197708321,0.013780793,-475.2808251,-109.8202587,-0.019999911,-0.012324217,-1.669681433
0.260529224,18.93960338,-0.0377255,-1.201524214,0.013754923,-475.3588784,-109.6475455,-0.019999945,-0.011987047,-1.668149723
0.260024989,18.93900327,-0.037708777,-1.205338132,0.01372874,-475.4363415,-109.4745715,-0.019999952,-0.011563897,-1.66632957
0.259516096,18.93841328,-0.037691856,-1.209150069,0.013702302,-475.5132139,-109.3013379,-0.019999905,-0.01105504,-1.665118631
0.259002941,18.93783271,-0.037674771,-1.212960015,0.01367563,-475.5893507,-109.1277257,-0.019999968,-0.010641189,-1.663928233
0.258484687,18.93726125,-0.037657557,-1.216767965,0.013648681,-475.6647604,-108.9538608,-0.019999929,-0.010264232,-1.662453666
0.257961234,18.93669931,-0.037640207,-1.220573915,0.013621449,-475.7395764,-108.7797434,-0.019999928,-0.009802413,-1.660694566
0.257433604,18.93614728,-0.037622696,-1.224377865,0.013593987,-475.8137982,-108.6053751,-0.019999969,-0.009256028,-1.659400871
0.256902371,18.9356046,-0.03760505,-1.228179812,0.013566327,-475.8873128,-108.430663,-0.019999906,-0.008765357,-1.658278288
0.256366852,18.9350708,-0.037587307,-1.231979753,0.013538433,-475.9600632,-108.2556846,-0.019999951,-0.008353289,-1.656874369
0.255826787,18.93454621,-0.037569465,-1.235777691,0.013510291,-476.0322165,-108.0804624,-0.019999947,-0.007857567,-1.655189532
0.255283104,18.93403123,-0.037551502,-1.239573632,0.013481949,-476.1037721,-107.9049978,-0.01999991,-0.007278506,-1.653825929
0.254736561,18.93352546,-0.037533431,-1.243367576,0.013453448,-476.1746492,-107.7292241,-0.019999973,-0.006716266,-1.652783706
0.254186642,18.93302829,-0.037515296,-1.247159528,0.013424761,-476.2447251,-107.5531708,-0.019999923,-0.006274086,-1.651462634
0.253632929,18.93253994,-0.037497101,-1.250949496,0.013395865,-476.3142004,-107.3768824,-0.019999933,-0.005749534,-1.649863883
0.253076264,18.93206083,-0.037478825,-1.254737491,0.013366806,-476.3830747,-107.2003603,-0.019999964,-0.005142942,-1.648441632
0.252517605,18.93159071,-0.037460473,-1.258523521,0.013337634,-476.4512996,-107.0235634,-0.019999901,-0.004514641,-1.647490741
0.251956607,18.93112882,-0.037442091,-1.262307594,0.013308331,-476.518686,-106.8464743,-0.019999956,-0.00404762,-1.646263053
0.251392699,18.9306753,-0.037423691,-1.266089725,0.013278867,-476.5854687,-106.6691587,-0.019999941,-0.003499577,-1.644760483
0.250826634,18.93023057,-0.037405252,-1.26986993,0.013249282,-476.6516472,-106.4916182,-0.019999915,-0.002870857,-1.643289112
0.25025957,18.92979454,-0.03738677,-1.273648225,0.013219636,-476.7172056,-106.3138368,-0.019999978,-0.002182198,-1.642438738
0.249691341,18.92936633,-0.037368294,-1.277424622,0.013189922,-476.7818882,-106.135751,-0.019999918,-0.001695844,-1.641313184
0.249121216,18.92894597,-0.037349843,-1.281199141,0.013160101,-476.845964,-105.9574476,-0.019999938,-0.001129866,-1.639915095
0.248549855,18.92853391,-0.037331395,-1.284971805,0.013130207,-476.9094324,-105.778928,-0.019999959,-0.00048462,-1.638402252
0.247978618,18.9281302,-0.037312938,-1.288742635,0.013100313,-476.9722929,-105.6001937,-0.019999898,0.000239524,-1.637660142
0.247407514,18.92773383,-0.037294522,-1.292511649,0.01307042,-477.0342754,-105.4211582,-0.019999961,0.000758538,-1.636644009
0.246835642,18.92734474,-0.037276172,-1.29627887,0.013040479,-477.0956304,-105.2419066,-0.019999936,0.00133673,-1.635356875
0.246263559,18.92696339,-0.03725787,-1.300044329,0.013010521,-477.1563751,-105.0624477,-0.019999921,0.001992744,-1.633821178
0.245692795,18.92659,-0.03723959,-1.30380805,0.012980626,-477.2165088,-104.882783,-0.019999976,0.002726207,-1.633180609
0.245123539,18.92622343,-0.037221387,-1.307570058,0.012950805,-477.2757935,-104.7028543,-0.019999913,0.003292282,-1.632279469
0.244554737,18.92586354,-0.037203291,-1.311330379,0.012921002,-477.3344144,-104.5226944,-0.019999944,0.003876862,-1.631108038
0.243986818,18.92551079,-0.037185284,-1.315089047,0.01289124,-477.392422,-104.3423364,-0.019999954,0.004537802,-1.629663837
0.243421295,18.92516541,-0.037167342,-1.318846095,0.012861598,-477.4498158,-104.1617815,-0.019999903,0.005274724,-1.629018632
0.242858566,18.92482637,-0.037149512,-1.32260155,0.012832099,-477.5063902,-103.980999,-0.019999966,0.005881858,-1.628235841
0.242297697,18.92449341,-0.037131826,-1.326355444,0.012802692,-477.5622641,-103.7999713,-0.01999993,0.006466964,-1.627182951
0.241738963,18.92416692,-0.037114272,-1.330107814,0.012773393,-477.6175219,-103.6187544,-0.019999926,0.007126964,-1.625858225
0.241183778,18.92384717,-0.037096825,-1.333858696,0.012744275,-477.6721631,-103.4373498,-0.019999971,0.007861487,-1.625184867
0.240632722,18.92353331,-0.03707952,-1.337608122,0.012715371,-477.7260152,-103.2557533,-0.019999908,0.008503708,-1.624522215
0.240085018,18.92322493,-0.037062392,-1.341356126,0.01268664,-477.7791299,-103.0738983,-0.019999949,0.009083505,-1.623589341
0.239540749,18.92292237,-0.037045432,-1.345102747,0.012658085,-477.8316256,-102.8918634,-0.019999948,0.009736746,-1.622385281
0.239001199,18.9226259,-0.037028617,-1.348848025,0.012629774,-477.883502,-102.70965,-0.019999909,0.010463065,-1.621684657
0.238467107,18.92233484,-0.037011968,-1.352591994,0.012601747,-477.9346205,-102.5272794,-0.019999972,0.011134509,-1.621142893
0.237937826,18.92204867,-0.036995523,-1.35633469,0.012573971,-477.9849639,-102.3446383,-0.019999926,0.011703252,-1.620330608
0.237413221,18.92176761,-0.036979278,-1.360076153,0.012546437,-478.0346858,-102.1618264,-0.019999931,0.012344022,-1.619247651
0.23689442,18.921492,-0.036963209,-1.363816425,0.012519205,-478.0837857,-101.9788454,-0.019999966,0.013056467,-1.618519978
0.236382301,18.92122132,-0.036947327,-1.36755554,0.012492323,-478.1321598,-101.795741,-0.019999903,0.013751427,-1.618099276
0.235876337,18.92095492,-0.036931673,-1.371293536,0.012465762,-478.1797207,-101.612355,-0.019999954,0.014303538,-1.617407637
0.235376159,18.92069295,-0.036916247,-1.375030453,0.012439503,-478.2266575,-101.4288077,-0.019999943,0.014926307,-1.616445725
0.234882726,18.92043576,-0.036901026,-1.378766332,0.012413597,-478.2729699,-101.2451006,-0.019999913,0.015619399,-1.615690885
0.234397048,18.92018301,-0.036886013,-1.382501211,0.012388097,-478.3185892,-101.0613027,-0.019999976,0.016332406,-1.615391032
0.233918715,18.91993393,-0.03687125,-1.386235125,0.012362982,-478.3633567,-100.8772137,-0.01999992,0.016862529,-1.614819775
0.23344711,18.91968859,-0.036856743,-1.389968115,0.012338219,-478.4074979,-100.6929727,-0.019999937,0.017462011,-1.613978608
0.232983013,18.91944736,-0.03684247,-1.393700221,0.01231385,-478.4510122,-100.5085815,-0.019999961,0.018130536,-1.613196297
0.232527565,18.91921009,-0.036828423,-1.397431481,0.012289935,-478.4938669,-100.3241309,-0.019999898,0.018856401,-1.613016929
0.232080465,18.91897587,-0.036814646,-1.401161929,0.012266458,-478.5358309,-100.1393808,-0.019999959,0.019359473,-1.61256565
0.231640843,18.91874471,-0.036801153,-1.404891605,0.012243374,-478.5771662,-99.95448837,-0.019999938,0.01993068,-1.611844796
0.231209296,18.91851702,-0.03678792,-1.408620549,0.012220714,-478.6178725,-99.76945523,-0.019999919,0.02056973,-1.611034719
0.230787091,18.91829278,-0.036774928,-1.412348798,0.012198545,-478.6579494,-99.58428293,-0.019999978,0.021276327,-1.610975917
0.230374034,18.918071,-0.036762225,-1.416076384,0.012176857,-478.6971042,-99.39902398,-0.019999915,0.021774886,-1.610644706
0.229968998,18.91785159,-0.036749827,-1.419803346,0.012155591,-478.7356242,-99.21352258,-0.019999942,0.022313175,-1.610043715
0.229572389,18.91763499,-0.036737713,-1.423529722,0.012134768,-478.773513,-99.0278901,-0.019999956,0.022918197,-1.609205595
0.229185603,18.91742139,-0.036725852,-1.42725555,0.012114462,-478.8107703,-98.84212813,-0.019999901,0.023589679,-1.609267144
0.228808556,18.91720963,-0.036714293,-1.43098086,0.01209467,-478.8471402,-98.65631216,-0.019999964,0.024090719,-1.609055744
0.228439862,18.91699959,-0.036703059,-1.434705686,0.012075317,-478.8828358,-98.47024458,-0.019999933,0.024591818,-1.608574116
0.228079727,18.9167917,-0.036692128,-1.438430069,0.012056414,-478.9178984,-98.28405564,-0.019999924,0.025158641,-1.607819628
0.227729482,18.9165862,-0.036681468,-1.442154044,0.012038033,-478.9523275,-98.09774696,-0.019999973,0.025790943,-1.607889139
0.227389205,18.91638205,-0.036671121,-1.445877641,0.012020177,-478.9859045,-97.91141536,-0.01999991,0.026290471,-1.607796751
0.227057565,18.91617897,-0.036661113,-1.449600893,0.012002776,-479.0187675,-97.72482471,-0.019999947,0.026750519,-1.607433456
0.22673456,18.91597739,-0.036651425,-1.453323838,0.011985831,-479.0509957,-97.5381225,-0.01999995,0.027275385,-1.606797397
0.22642137,18.91577757,-0.036642026,-1.457046512,0.011969403,-479.0825886,-97.35131038,-0.019999906,0.027864849,-1.606838164
0.226118233,18.91557865,-0.036632945,-1.460768943,0.011953505,-479.1133655,-97.16450474,-0.019999969,0.028359297,-1.60686347
0.225823953,18.91538026,-0.036624209,-1.464491164,0.011938075,-479.1433883,-96.97743442,-0.019999928,0.02877485,-1.606617072
0.225538304,18.91518274,-0.036615803,-1.468213209,0.0119231,-479.1727744,-96.79026242,-0.019999929,0.029254422,-1.606097937
0.225262306,18.91498639,-0.036607696,-1.471935112,0.011908634,-479.2015238,-96.6029904,-0.019999968,0.029797824,-1.606108859
0.22499634,18.91479051,-0.036599904,-1.475656903,0.011894698,-479.229494,-96.4157525,-0.019999905,0.030284041,-1.606250219
0.224739346,18.91459464,-0.036592456,-1.479378611,0.011881236,-479.2566694,-96.22824619,-0.019999952,0.030652087,-1.606119
0.224490885,18.91439903,-0.03658534,-1.483100268,0.011868225,-479.2832067,-96.04064815,-0.019999946,0.031083462,-1.605714992
0.224251807,18.91420404,-0.036578524,-1.486821907,0.011855709,-479.3091058,-95.85296004,-0.019999912,0.031578005,-1.605694858
0.224022628,18.91400913,-0.036572014,-1.490543555,0.011843716,-479.3342632,-95.66533184,-0.019999975,0.032053277,-1.605950396
0.223802427,18.91381375,-0.03656584,-1.49426524,0.011832198,-479.358585,-95.47743346,-0.019999922,0.032371238,-1.605932424
0.223590586,18.9136181,-0.036559993,-1.497986991,0.011821121,-479.3822673,-95.28945336,-0.019999934,0.032751952,-1.605641562
0.223387797,18.91342253,-0.036554442,-1.501708841,0.011810523,-479.4053099,-95.1013932,-0.019999962,0.033195286,-1.605589038
0.223194691,18.91322671,-0.036549184,-1.505430813,0.011800437,-479.4276493,-94.91341683,-0.0199999,0.033657325,-1.605956738
0.223010475,18.91302995,-0.036544251,-1.509152933,0.01179082,-479.4491116,-94.72517054,-0.019999958,0.033923072,-1.606049966
0.222834346,18.91283244,-0.036539637,-1.512875227,0.011781632,-479.4699334,-94.53685257,-0.019999941,0.034251102,-1.605870163
0.222666853,18.91263453,-0.036535312,-1.516597726,0.011772901,-479.4901143,-94.34846462,-0.019999917,0.034641317,-1.605783968
0.222508742,18.91243605,-0.036531265,-1.520320453,0.011764665,-479.5096307,-94.16018237,-0.019999979,0.035088276,-1.606261713
0.222359335,18.91223621,-0.03652753,-1.524043429,0.01175689,-479.5282287,-93.97163251,-0.019999917,0.035300114,-1.606464009
0.222217643,18.91203517,-0.036524106,-1.527766678,0.011749524,-479.5461851,-93.78302108,-0.019999939,0.035573883,-1.6063931
0.222084089,18.9118333,-0.036520964,-1.531490229,0.011742589,-479.5634996,-93.59434978,-0.019999958,0.035909511,-1.606271907
0.22195955,18.91163057,-0.036518082,-1.535214103,0.01173613,-479.580172,-93.40562032,-0.019999899,0.036306923,-1.606858127
0.221843452,18.91142611,-0.036515499,-1.538938319,0.011730119,-479.5959183,-93.21699516,-0.019999962,0.036496637,-1.60716787
0.221734608,18.91122,-0.036513218,-1.542662898,0.011724492,-479.6110052,-93.02813483,-0.019999935,0.036714997,-1.607203538
0.221633325,18.91101268,-0.03651121,-1.546387867,0.011719265,-479.6254493,-92.83922479,-0.019999922,0.036994996,-1.607045993
0.221540627,18.91080426,-0.036509445,-1.550113244,0.011714493,-479.6392506,-92.65026675,-0.019999976,0.037336591,-1.60773837
0.221456051,18.91059376,-0.036507964,-1.553839047,0.011710152,-479.6521653,-92.46143489,-0.019999912,0.037508601,-1.608153201
0.221378202,18.91038122,-0.036506776,-1.557565295,0.011706167,-479.6643792,-92.27237038,-0.019999944,0.037670822,-1.608292917
0.22130726,18.9101671,-0.036505851,-1.561292011,0.011702549,-479.6759497,-92.08326633,-0.019999952,0.037894566,-1.608154903
0.221244313,18.90995161,-0.036505156,-1.565019215,0.011699354,-479.6868768,-91.89412448,-0.019999904,0.038179814,-1.608893389
0.22118904,18.90973375,-0.036504731,-1.56874692,0.011696566,-479.6969572,-91.70512861,-0.019999968,0.038333595,-1.609410416
0.221139981,18.90951349,-0.036504588,-1.572475145,0.011694108,-479.7062955,-91.51590473,-0.01999993,0.038439343,-1.609651098
0.221097165,18.90929128,-0.036504701,-1.576203911,0.011691982,-479.7149899,-91.32665154,-0.019999927,0.038606597,-1.609613514
0.2210616,18.90906738,-0.036505037,-1.579933237,0.01169024,-479.7230404,-91.13737075,-0.019999971,0.038835364,-1.610311867
0.221033157,18.90884092,-0.036505629,-1.583663136,0.011688876,-479.7302845,-90.94825365,-0.019999907,0.038970747,-1.610927435
0.221010516,18.90861174,-0.03650649,-1.587393625,0.01168782,-479.7367452,-90.75891534,-0.019999949,0.03902007,-1.611265145
0.220993531,18.90838028,-0.0365076,-1.591124723,0.011687065,-479.7425618,-90.56955794,-0.019999947,0.039130973,-1.611323829
0.22098312,18.90814682,-0.036508926,-1.59485645,0.011686659,-479.7477341,-90.38018318,-0.019999909,0.039303484,-1.61197904
0.22097934,18.90791066,-0.036510488,-1.598588817,0.011686605,-479.7521405,-90.1909877,-0.019999972,0.039420649,-1.612688646
0.220981001,18.90767154,-0.036512306,-1.602321839,0.01168684,-479.7557225,-90.00157995,-0.019999925,0.039413942,-1.613118707
0.220987772,18.90742981,-0.036514361,-1.606055535,0.011687348,-479.7586601,-89.81216336,-0.019999932,0.039468975,-1.613268816
0.221000468,18.90718583,-0.03651662,-1.609789923,0.01168817,-479.7609534,-89.62273964,-0.019999965,0.039585801,-1.61387722
0.22101933,18.90693903,-0.036519094,-1.613525013,0.01168932,-479.7625214,-89.4335087,-0.019999903,0.039685232,-1.614675666
0.221043296,18.90668903,-0.036521806,-1.61726082,0.011690742,-479.7632242,-89.24407655,-0.019999955,0.039623224,-1.61519268
0.22107185,18.90643616,-0.036524742,-1.620997361,0.011692409,-479.7632826,-89.0546458,-0.019999943,0.039623196,-1.615428609
0.221105707,18.90618078,-0.036527869,-1.624734652,0.011694357,-479.7626968,-88.86521818,-0.019999914,0.039685222,-1.615985908
0.221145282,18.90592251,-0.036531189,-1.628472705,0.01169661,-479.7614263,-88.67599474,-0.019999977,0.039767707,-1.616867225
0.221189654,18.90566083,-0.036534729,-1.632211532,0.011699118,-479.7592501,-88.48658325,-0.01999992,0.039651432,-1.617465029
0.221238128,18.90539603,-0.03653848,-1.635951148,0.011701846,-479.7564298,-88.2971834,-0.019999937,0.039597459,-1.617780418
0.221291318,18.90512852,-0.03654241,-1.63969157,0.011704825,-479.7529654,-88.10779692,-0.019999961,0.039605878,-1.618281569
0.221349822,18.90485805,-0.036546513,-1.643432809,0.011708086,-479.748857,-87.91862398,-0.019999897,0.039672476,-1.619239016
0.221412861,18.90458402,-0.03655082,-1.647174875,0.01171159,-479.7438029,-87.72927819,-0.019999959,0.039503272,-1.61991066
0.221479568,18.90430663,-0.036555325,-1.650917782,0.01171529,-479.738105,-87.53995428,-0.019999937,0.039396758,-1.620298357
0.221550459,18.90402636,-0.036559998,-1.654661547,0.011719213,-479.7317635,-87.35065399,-0.019999919,0.039353048,-1.620737665
0.221626309,18.90374311,-0.036564825,-1.658406179,0.011723401,-479.7247784,-87.16137903,-0.019999978,0.039372253,-1.621764394
0.221706484,18.90345616,-0.036569838,-1.662151688,0.011727819,-479.7168882,-86.97233949,-0.019999915,0.03918456,-1.622502876
0.221789946,18.90316567,-0.036575039,-1.665898086,0.011732414,-479.7083147,-86.78313654,-0.019999942,0.039027186,-1.622955076
0.221877109,18.90287215,-0.036580396,-1.669645389,0.011737207,-479.6990981,-86.59396742,-0.019999955,0.038933093,-1.623326231
0.221968925,18.90257567,-0.036585885,-1.673393606,0.011742248,-479.6892386,-86.40483385,-0.019999902,0.038902408,-1.624414249
0.222064902,18.90227538,-0.036591544,-1.677142744,0.011747511,-479.6785145,-86.21594513,-0.019999965,0.038702157,-1.625211432
0.222163832,18.9019714,-0.036597377,-1.680892814,0.011752933,-479.667068,-86.02690808,-0.019999933,0.038495855,-1.625719793
0.222266028,18.90166429,-0.036603353,-1.68464383,0.01175853,-479.6549793,-85.83791506,-0.019999924,0.038353375,-1.626016105
0.222372606,18.90135425,-0.03660944,-1.688395802,0.011764361,-479.6422484,-85.64896778,-0.019999973,0.038274861,-1.62715689
0.222483218,18.90104035,-0.036615677,-1.692148734,0.011770407,-479.628693,-85.46027286,-0.01999991,0.038063893,-1.628004195
0.222596484,18.90072266,-0.036622073,-1.695902635,0.011776597,-479.6143771,-85.27144657,-0.019999947,0.037810836,-1.628560082
0.222712603,18.90040175,-0.036628599,-1.699657517,0.01178294,-479.5994198,-85.08267449,-0.019999951,0.0376222,-1.628822202
0.222832772,18.90007794,-0.036635216,-1.703413389,0.011789499,-479.5838213,-84.89395832,-0.019999906,0.037498142,-1.629959506
0.222956804,18.89975028,-0.036641963,-1.707170254,0.011796265,-479.5674381,-84.70550013,-0.019999969,0.037278509,-1.630848118
0.223083269,18.89941877,-0.036648854,-1.710928119,0.011803162,-479.5502569,-84.51692937,-0.019999928,0.036981089,-1.631442645
0.223212231,18.89908397,-0.03665586,-1.714686993,0.011810194,-479.5324353,-84.32842295,-0.019999929,0.036748747,-1.631741447
0.223344815,18.89874626,-0.036662943,-1.718446885,0.01181742,-479.5139737,-84.13998257,-0.019999969,0.036581652,-1.632788513
0.223481017,18.89840481,-0.036670136,-1.722207796,0.011824839,-479.4947669,-83.951804,-0.019999905,0.036355591,-1.633709486
0.22361955,18.89805952,-0.036677453,-1.72596973,0.011832385,-479.4747252,-83.7635334,-0.019999951,0.036016415,-1.634333656
0.223760322,18.89771093,-0.036684871,-1.729732695,0.011840051,-479.4540445,-83.57533724,-0.019999945,0.035743018,-1.634660168
0.223904357,18.89735944,-0.03669235,-1.733496696,0.011847892,-479.432725,-83.3872172,-0.019999911,0.035535587,-1.635610002
0.224051803,18.89700438,-0.036699914,-1.737261733,0.011855916,-479.4106993,-83.19936108,-0.019999974,0.035305514,-1.6365546
0.224201494,18.89664556,-0.03670758,-1.741027807,0.011864062,-479.3878028,-83.01143512,-0.019999923,0.034927369,-1.637199819
0.224353162,18.89628346,-0.036715326,-1.744794923,0.011872315,-479.3642687,-82.82359365,-0.019999934,0.034615755,-1.637545616
0.224507717,18.89591853,-0.036723116,-1.748563083,0.011880722,-479.3400972,-82.63583835,-0.019999964,0.034370869,-1.638391801
0.224665443,18.89555024,-0.036730961,-1.752332285,0.0118893,-479.3152581,-82.4483474,-0.019999901,0.034139349,-1.639351959
0.224825281,18.8951783,-0.036738884,-1.756102526,0.011897992,-479.2895131,-82.26081039,-0.019999956,0.033725198,-1.640010354
