Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.63808376,25.84781307,0.034723711,1.349396507,-196.488312,-73.73320553,0.010001993,0.241292872,1.137389555
-0.638145311,25.84847803,0.034723459,1.351976817,-196.5556761,-73.98196302,0.009996983,0.24114869,1.137429679
-0.63820884,25.84892193,0.034723117,1.354556802,-196.6224945,-74.23125033,0.009993857,0.241004611,1.137484307
-0.63826625,25.84941331,0.034722666,1.357136304,-196.6886717,-74.48071395,0.009996555,0.240859418,1.13756015
-0.638313278,25.85011963,0.034722051,1.359715351,-196.7542068,-74.73035157,0.010000674,0.24071318,1.137653858
-0.63835179,25.85102758,0.034721251,1.362294114,-196.8190994,-74.98016324,0.010004637,0.240566248,1.137753515
-0.638385003,25.85202402,0.034720341,1.364872774,-196.8833495,-75.23014967,0.010006397,0.240419117,1.137852108
-0.638416922,25.85290749,0.034719454,1.367451451,-196.9469568,-75.48031097,0.010003289,0.240272128,1.137947599
-0.638449136,25.85357314,0.034718756,1.37003012,-197.0099211,-75.73064521,0.009999139,0.240125246,1.138042992
-0.63847931,25.85406672,0.03471838,1.372608669,-197.0722416,-75.98114876,0.009995499,0.239978191,1.138145496
-0.638505176,25.85450016,0.034718356,1.375187011,-197.1339175,-76.23181782,0.009995016,0.239830619,1.138256283
-0.638524826,25.85503376,0.03471866,1.377765126,-197.1949482,-76.48264927,0.009999438,0.239682434,1.138372633
-0.638538886,25.85573935,0.034719219,1.380343108,-197.2553329,-76.73364182,0.010004951,0.239533926,1.138490278
-0.638551039,25.85657026,0.034719962,1.382921107,-197.3150712,-76.98479545,0.010009626,0.23938559,1.138602579
-0.638564455,25.85743147,0.03472087,1.385499248,-197.3741627,-77.23611024,0.010009168,0.239237944,1.138708153
-0.638582057,25.85818172,0.034721939,1.388077599,-197.4326074,-77.48758574,0.010002785,0.239091127,1.138837185
-0.638604694,25.85875962,0.034723184,1.390656133,-197.4904051,-77.73921977,0.009995303,0.238944846,1.138980695
-0.638630365,25.8592131,0.034724605,1.393234778,-197.5475555,-77.99100895,0.009989025,0.238798628,1.139126253
-0.638657432,25.85963101,0.034726146,1.395813493,-197.6040581,-78.24294991,0.009988606,0.238652019,1.139274335
-0.638684672,25.86013126,0.034727744,1.398392286,-197.6599123,-78.49503975,0.009993194,0.238504987,1.13942297
-0.638712617,25.86076232,0.034729328,1.400971243,-197.7151175,-78.74727714,0.009998697,0.238357865,1.13956854
-0.63874388,25.86148461,0.034730862,1.403550482,-197.7696731,-78.99966172,0.01000345,0.238211123,1.139705146
-0.638780546,25.86222348,0.03473236,1.406130095,-197.8235788,-79.25219313,0.010004438,0.238065217,1.13983055
-0.638824863,25.86286114,0.034733858,1.408710139,-197.8768343,-79.50487047,0.010003096,0.23792032,1.139944048
-0.638877689,25.86334754,0.034735409,1.41129059,-197.929439,-79.75769157,0.010001484,0.237776421,1.140047172
-0.638937577,25.86372679,0.034737052,1.413871386,-197.9813924,-80.01065332,0.010000166,0.237633405,1.140144581
-0.639003258,25.86407072,0.034738774,1.416452494,-198.0326939,-80.26375269,0.009999921,0.237491125,1.140237376
-0.639074696,25.86443326,0.034740535,1.419033928,-198.083343,-80.51698728,0.010000193,0.237349537,1.140323333
-0.639152769,25.86483371,0.034742293,1.421615738,-198.1333394,-80.7703554,0.010000574,0.237208691,1.14039934
-0.639238463,25.86526322,0.034744036,1.424197982,-198.1826827,-81.02385572,0.010001136,0.237068677,1.140463116
-0.639332313,25.86570148,0.034745778,1.4267807,-198.2313726,-81.27748695,0.010002254,0.236929594,1.140513897
-0.639434384,25.86613123,0.034747558,1.429363914,-198.2792917,-81.53066699,0.010003586,0.23679852,1.140552244
-0.639544607,25.86654479,0.03474942,1.431947633,-198.3266547,-81.78455907,0.010004953,0.23668232,1.140579296
-0.639663145,25.86694454,0.034751398,1.434531856,-198.373363,-82.03857704,0.010005266,0.236567309,1.140596136
-0.639790165,25.86734743,0.034753511,1.437116575,-198.4194162,-82.29271924,0.010002259,0.23645346,1.140603777
-0.639926003,25.86776367,0.034755756,1.439701785,-198.4648142,-82.54698398,0.009998526,0.236340521,1.140601576
-0.640071183,25.86818908,0.034758109,1.442287481,-198.5095568,-82.80136963,0.009995012,0.236228197,1.140587271
-0.640226058,25.86862346,0.034760546,1.444873644,-198.5536441,-83.05587453,0.009993033,0.236116222,1.140558998
-0.640388877,25.86913214,0.034763062,1.447460228,-198.5970758,-83.31049689,0.009994176,0.23600441,1.140518223
-0.640558147,25.86974572,0.034765635,1.450047222,-198.6398515,-83.56523546,0.009996066,0.235892722,1.140468929
-0.640734686,25.87042556,0.034768233,1.452634649,-198.681971,-83.82008958,0.009997994,0.235781206,1.140412654
-0.640919084,25.87109478,0.034770837,1.455222522,-198.723434,-84.07505845,0.009999793,0.235669965,1.140353786
-0.641114966,25.87153285,0.034773383,1.45781086,-198.7642401,-84.33014061,0.010001369,0.235559114,1.140292542
