Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle_States.side_slip,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
200.0283532,100.8280058,0.013113758,10.00220044,-0.001394187,1.55365927,0.001311087,-199.9947064,-99.01716189,0.010349252,0.003096501,-0.177103274,8.40397783
200.0299628,100.9280149,0.008779062,10.00220271,-0.001623973,1.55357872,0.000877713,-199.9956284,-99.11717714,0.010020634,0.003711432,-0.187174641,8.403700093
200.0316254,101.0280232,0.004530197,10.00220092,-0.001839771,1.553462461,0.00045292,-199.9964374,-99.21718273,0.0096516,0.004421937,-0.196836163,8.403490092
200.0333435,101.1280304,0.000372844,10.00219535,-0.002041524,1.553312797,3.72762E-05,-199.9971133,-99.31719847,0.009234771,0.005254821,-0.206323232,8.403339771
200.0351194,101.2280365,-0.003692871,10.00218628,-0.002229389,1.553132168,-0.000369206,-199.9977891,-99.41721425,0.008817942,0.006083326,-0.21387263,8.403244873
200.0369551,101.3280415,-0.007665119,10.0021743,-0.002403601,1.552923069,-0.000766345,-199.9982539,-99.51721573,0.008401214,0.007124988,-0.223059524,8.403201028
200.0388525,101.4280452,-0.01154883,10.00216003,-0.002564466,1.552687832,-0.001154633,-199.9987097,-99.61723048,0.007984434,0.008184201,-0.230530657,8.403197104
200.0408132,101.5280476,-0.015349214,10.00214452,-0.002712236,1.55242831,-0.001534591,-199.9990763,-99.71722726,0.007506998,0.009346765,-0.237917665,8.403221645
200.0428387,101.6280486,-0.019061452,10.0021285,-0.002847174,1.552145924,-0.001905737,-199.9993381,-99.81723985,0.006957933,0.010633367,-0.245300937,8.403257714
200.0449302,101.7280482,-0.022679535,10.00211206,-0.002969662,1.551841901,-0.002267471,-199.9995999,-99.91725202,0.006408871,0.011942975,-0.250808321,8.403296434
200.047089,101.8280462,-0.026192679,10.00209516,-0.003080062,1.551517492,-0.002618713,-199.9997084,-100.0172427,0.005353995,0.013432235,-0.25793802,8.403338463
200.0493158,101.9280427,-0.029596075,10.00207738,-0.003178755,1.551174017,-0.002958984,-199.9998105,-100.1172519,0.004277489,0.014957817,-0.263315997,8.403384484
200.0516114,102.0280375,-0.032888951,10.0020587,-0.003266064,1.550812713,-0.003288206,-199.9998701,-100.2172452,0.003140803,0.01655885,-0.268629329,8.403443068
200.0539763,102.1280306,-0.036066383,10.00203933,-0.003342272,1.550434644,-0.003605887,-199.9998798,-100.3172515,0.001932921,0.018245759,-0.274003904,8.403513678
200.0564112,102.228022,-0.039125576,10.00201951,-0.003407747,1.550040688,-0.003911748,-199.9998895,-100.4172571,0.000725047,0.019971017,-0.277595312,8.403594994
200.0589162,102.3280115,-0.042058534,10.00199976,-0.003462886,1.549631601,-0.004204988,-199.999883,-100.5172582,-0.000482766,0.021752842,-0.282899089,8.40368581
200.0614915,102.4279992,-0.044861071,10.00198021,-0.003508228,1.549208115,-0.004485189,-199.9998758,-100.6172617,-0.001690609,0.023577395,-0.286482864,8.403779489
200.0641372,102.527985,-0.047531906,10.00196121,-0.003544374,1.548770935,-0.004752223,-199.9998955,-100.7172792,-0.002846056,0.025418604,-0.290040714,8.403876557
200.0668534,102.6279688,-0.050066442,10.00194301,-0.003571939,1.548320747,-0.00500563,-199.9999469,-100.8172818,-0.003939525,0.027273161,-0.293701376,8.403970995
200.0696399,102.7279506,-0.052464157,10.00192567,-0.003591593,1.54785819,-0.005245358,-199.9999982,-100.9172834,-0.005032982,0.029174009,-0.295648914,8.404058992
200.0724965,102.8279304,-0.054720901,10.00190937,-0.003603976,1.547383842,-0.005470991,-200.0001715,-101.0173233,-0.005689305,0.031000422,-0.299422244,8.404140001
200.0754229,102.9279082,-0.056836761,10.00189394,-0.003609806,1.546898257,-0.005682539,-200.0003498,-101.1173251,-0.006327009,0.032870108,-0.301571572,8.404210544
200.0784189,103.0278838,-0.058814437,10.00187941,-0.003609828,1.54640195,-0.005880271,-200.000605,-101.2173836,-0.006912786,0.034712144,-0.303807033,8.404275469
200.0814841,103.1278574,-0.060653034,10.00186588,-0.003604776,1.545895442,-0.006064098,-200.0009501,-101.3173859,-0.007436986,0.036514157,-0.306244116,8.404333193
200.0846181,103.2278287,-0.062355942,10.00185336,-0.003595407,1.545379254,-0.006234358,-200.0012952,-101.4173872,-0.007961182,0.038366785,-0.307082669,8.404382196
200.0878206,103.3277979,-0.063923528,10.00184207,-0.003582394,1.544853894,-0.006391088,-200.0018325,-101.5174667,-0.008485805,0.040078885,-0.309879268,8.404421767
200.0910909,103.4277649,-0.065360872,10.00183186,-0.003566439,1.544319868,-0.006534797,-200.0023771,-101.6174687,-0.009010022,0.041835185,-0.311181991,8.404447031
200.0944288,103.5277296,-0.066675745,10.00182271,-0.003548217,1.543777638,-0.006666261,-200.0030297,-101.7175701,-0.009488297,0.043536512,-0.312719413,8.404461509
200.0978339,103.6276921,-0.067872026,10.0018146,-0.003528361,1.543227657,-0.006785867,-200.0038067,-101.8175724,-0.009912071,0.045166002,-0.314588732,8.404464277
200.1013056,103.7276523,-0.068957409,10.00180739,-0.003507503,1.542670365,-0.006894386,-200.0045837,-101.9175738,-0.01033584,0.046848959,-0.31499997,8.404455722
200.1048437,103.8276101,-0.06993611,10.0018012,-0.003486175,1.542106191,-0.006992238,-200.0056111,-102.0176973,-0.010374229,0.048336527,-0.317513171,8.404437385
200.1084478,103.9275657,-0.070816831,10.00179583,-0.003464924,1.541535556,-0.007080293,-200.0066468,-102.1176986,-0.010397654,0.049869193,-0.318662877,8.404405984
200.1121176,104.0275188,-0.071610701,10.0017912,-0.003444253,1.540958832,-0.007159665,-200.0078051,-102.2178313,-0.010374708,0.051335699,-0.32019086,8.404365606
200.1158528,104.1274695,-0.072324571,10.00178718,-0.003424613,1.540376359,-0.007231039,-200.0091012,-102.3178316,-0.01029843,0.052718495,-0.322167408,8.404316377
200.1196533,104.2274177,-0.072968477,10.00178352,-0.003406448,1.539788444,-0.007295417,-200.0103972,-102.4178311,-0.010222152,0.054157091,-0.322803338,8.404260539
200.1235188,104.3273635,-0.073548119,10.00178023,-0.003390101,1.539195365,-0.00735337,-200.0119422,-102.517968,-0.010145804,0.055404981,-0.325655208,8.404202158
200.1274495,104.4273068,-0.074073076,10.00177706,-0.003375923,1.538597379,-0.007405856,-200.0134937,-102.6179657,-0.010069565,0.05670109,-0.327224628,8.404140188
200.1314451,104.5272474,-0.074554851,10.00177394,-0.003364227,1.537994683,-0.007454025,-200.015165,-102.718106,-0.010000913,0.057936822,-0.329259997,8.404079606
200.1355058,104.6271855,-0.075000204,10.00177081,-0.003355264,1.537387435,-0.007498552,-200.0169673,-102.818101,-0.009941099,0.059096872,-0.331797124,8.404020314
200.1396317,104.7271209,-0.075418516,10.00176742,-0.003349278,1.536775748,-0.007540376,-200.0187696,-102.9180953,-0.009881285,0.060314788,-0.333041624,8.40396391
200.143823,104.8270535,-0.075814102,10.00176376,-0.003346406,1.536159699,-0.007579928,-200.0208143,-103.0182361,-0.00988479,0.061351386,-0.336544675,8.403914399
200.1480799,104.9269834,-0.076194655,10.00175954,-0.003346789,1.535539343,-0.007617978,-200.0228636,-103.118227,-0.009890319,0.062439287,-0.338772806,8.403871501
200.1524029,105.0269104,-0.076569429,10.00175468,-0.003350526,1.53491468,-0.00765545,-200.0250329,-103.2183718,-0.00990355,0.063469412,-0.341480694,8.403841281
200.1567922,105.1268345,-0.076942669,10.00174915,-0.003357657,1.534285673,-0.00769277,-200.0273295,-103.3183586,-0.00992537,0.064428397,-0.344672202,8.403823949
200.1612483,105.2267557,-0.077320989,10.00174281,-0.003368213,1.533652253,-0.007730598,-200.0296261,-103.4183447,-0.00994719,0.06544705,-0.346550429,8.403820314
200.1657718,105.3266737,-0.077705646,10.0017357,-0.00338212,1.533014325,-0.00776906,-200.0321687,-103.5184893,-0.009969065,0.066283559,-0.350666635,8.403832967
200.1703631,105.4265886,-0.078101181,10.00172757,-0.003399316,1.532371788,-0.00780861,-200.034714,-103.6184704,-0.009990904,0.067173998,-0.353458332,8.403860333
200.175023,105.5265003,-0.078513642,10.00171836,-0.003419704,1.531724498,-0.007849854,-200.0373827,-103.7186179,-0.01001027,0.068006103,-0.356691159,8.403908176
200.1797519,105.6264087,-0.078944086,10.00170808,-0.00344314,1.5310723,-0.007892896,-200.040178,-103.8185932,-0.010026838,0.06876834,-0.36034516,8.403976543
200.1845507,105.7263137,-0.079395986,10.00169662,-0.003469487,1.530415023,-0.007938085,-200.0429733,-103.9185679,-0.010043406,0.069591975,-0.362635173,8.404065839
200.1894201,105.8262151,-0.079867546,10.00168416,-0.003498518,1.529752494,-0.00798524,-200.0460191,-104.0187114,-0.010039393,0.070231868,-0.36709433,8.404177475
200.1943607,105.926113,-0.080360419,10.00167052,-0.003530035,1.529084555,-0.008034527,-200.0490654,-104.1186795,-0.010034895,0.070928477,-0.370164736,8.404307912
200.1993734,106.0260072,-0.080877894,10.0016557,-0.003563826,1.528411025,-0.008086274,-200.0522377,-104.2188228,-0.010027878,0.07156722,-0.373620269,8.404461501
200.204459,106.1258976,-0.081418474,10.00163973,-0.003599652,1.527731732,-0.008140333,-200.0555348,-104.3187834,-0.010018153,0.072138737,-0.377425552,8.404637151
200.2096183,106.2257841,-0.081983289,10.00162256,-0.003637298,1.527046513,-0.008196815,-200.0588318,-104.4187435,-0.010008428,0.072773723,-0.379810718,8.404834806
200.2148521,106.3256666,-0.082568411,10.00160439,-0.003676481,1.526355217,-0.008255329,-200.0623807,-104.518878,-0.009998712,0.073226952,-0.384300321,8.405055436
200.2201613,106.4255449,-0.083173653,10.00158513,-0.003716967,1.525657727,-0.008315855,-200.0659279,-104.6188299,-0.009989014,0.073740318,-0.387343331,8.405294333
200.2255465,106.5254191,-0.083800641,10.00156484,-0.00375852,1.524953917,-0.008378557,-200.0696025,-104.718962,-0.009980662,0.074197768,-0.390726156,8.405554731
200.2310088,106.6252889,-0.084446454,10.00154361,-0.003800898,1.524243685,-0.008443141,-200.0733992,-104.8189048,-0.009973777,0.074592328,-0.394403778,8.405834047
200.2365489,106.7251543,-0.085111021,10.0015214,-0.003843898,1.523526943,-0.008509602,-200.0771958,-104.9188472,-0.009966892,0.075053111,-0.396622156,8.406131399
200.2421677,106.8250151,-0.085789417,10.00149842,-0.003887257,1.522803628,-0.008577446,-200.0812454,-105.0189672,-0.009970978,0.075334958,-0.400900833,8.406447553
200.2478659,106.9248712,-0.086480699,10.00147459,-0.003930778,1.522073716,-0.008646579,-200.085291,-105.1188998,-0.00997522,0.075681117,-0.403697364,8.406777538
200.2536442,107.0247225,-0.087185869,10.00145002,-0.003974272,1.521337179,-0.008717102,-200.0894663,-105.2190163,-0.009980836,0.07597352,-0.406808067,8.407124544
200.2595036,107.1245689,-0.087901549,10.00142483,-0.004017546,1.520594011,-0.008788676,-200.0937612,-105.3189384,-0.009987867,0.076207564,-0.410180877,8.407485211
200.2654448,107.2244104,-0.088627357,10.001399,-0.004060457,1.519844224,-0.008861264,-200.0980561,-105.41886,-0.009994899,0.076511283,-0.41207936,8.407857951
200.2714684,107.3242466,-0.089358203,10.00137277,-0.004102809,1.519087851,-0.008934356,-200.1026067,-105.5189618,-0.010001969,0.076637814,-0.416008675,8.408243232
200.2775752,107.4240776,-0.090093095,10.00134601,-0.004144469,1.518324959,-0.009007853,-200.1071512,-105.6188721,-0.010009025,0.076833429,-0.418444198,8.408636054
200.2837659,107.5239033,-0.090833022,10.00131883,-0.00418532,1.51755561,-0.009081855,-200.111828,-105.7189689,-0.010015197,0.076977468,-0.421187346,8.409040185
200.2900411,107.6237234,-0.091574698,10.00129136,-0.004225242,1.516779881,-0.009156032,-200.1166226,-105.8188671,-0.010020436,0.077067634,-0.424179227,8.409452437
200.2964014,107.723538,-0.092317903,10.00126358,-0.00426416,1.51599786,-0.009230362,-200.1214172,-105.918765,-0.010025676,0.077231324,-0.425701705,8.409871191
200.3028476,107.8233468,-0.093057813,10.00123574,-0.004301951,1.515209651,-0.009304363,-200.1264704,-106.0188439,-0.010023644,0.077219818,-0.429245661,8.410296787
200.3093801,107.9231498,-0.093793764,10.00120769,-0.004338554,1.514415381,-0.009377969,-200.1315154,-106.118729,-0.010021573,0.077282411,-0.431301424,8.410724113
200.3159996,108.0229469,-0.09452708,10.00117952,-0.00437392,1.513615167,-0.009451312,-200.1366947,-106.2188009,-0.0100186,0.077296095,-0.433678037,8.411157438
200.3227065,108.1227379,-0.09525488,10.00115133,-0.004407997,1.512809131,-0.009524103,-200.1419898,-106.3186726,-0.010014728,0.077260796,-0.436308531,8.411594106
200.3295014,108.2225228,-0.095977401,10.00112307,-0.00444078,1.511997401,-0.009596368,-200.1472849,-106.418544,-0.010010856,0.077302852,-0.437485946,8.412033068
200.3363847,108.3223014,-0.096690325,10.001095,-0.004472211,1.511180108,-0.009667673,-200.1528403,-106.5185946,-0.010007002,0.077172749,-0.440700992,8.412475037
200.3433569,108.4220736,-0.097393553,10.00106695,-0.004502294,1.510357404,-0.009738008,-200.1583853,-106.6184519,-0.010003155,0.077121581,-0.442441202,8.412914965
200.3504184,108.5218393,-0.09808896,10.00103898,-0.004531045,1.509529417,-0.009807563,-200.1640665,-106.7184942,-0.009999634,0.077024285,-0.444525867,8.413357442
200.3575697,108.6215984,-0.098774226,10.00101116,-0.004558474,1.508696277,-0.009876103,-200.1698611,-106.8183367,-0.009996448,0.076882917,-0.446878329,8.413800198
200.3648112,108.7213507,-0.099450139,10.00098341,-0.004584637,1.507858111,-0.009943708,-200.1756681,-106.9183705,-0.009993269,0.076821141,-0.447795943,8.414242799
200.3721432,108.8210963,-0.100112904,10.00095597,-0.004609532,1.507015043,-0.010009999,-200.1817121,-107.0181975,-0.009992641,0.07659239,-0.450768027,8.414686598
200.3795661,108.9208349,-0.100762918,10.00092864,-0.004633217,1.506167214,-0.010075015,-200.1877561,-107.1180243,-0.009992013,0.0764457,-0.452277482,8.415126869
200.3870802,109.0205665,-0.101402502,10.00090149,-0.004655756,1.505314733,-0.010138989,-200.193938,-107.2180335,-0.009991717,0.076255086,-0.454147707,8.415568465
200.3946859,109.120291,-0.102029728,10.00087457,-0.004677201,1.504457712,-0.010201727,-200.2002313,-107.3178442,-0.009991744,0.076024642,-0.456291966,8.416009194
200.4023835,109.2200081,-0.102645721,10.00084779,-0.004697643,1.503596251,-0.010263342,-200.2065388,-107.4178439,-0.009991772,0.075875665,-0.457015059,8.416448799
200.4101732,109.319718,-0.103246971,10.00082135,-0.004717108,1.50273045,-0.010323482,-200.2130813,-107.5176378,-0.009991824,0.075563633,-0.459789562,8.416888952
200.4180554,109.4194203,-0.103834095,10.00079506,-0.004735676,1.501860422,-0.010382211,-200.2196239,-107.6174318,-0.009991876,0.075336369,-0.461108774,8.41732517
200.4260304,109.5191151,-0.104409573,10.00076896,-0.004753422,1.500986251,-0.010439775,-200.2263061,-107.7174044,-0.009991995,0.075066732,-0.462795282,8.417762487
200.4340984,109.6188022,-0.104971647,10.00074313,-0.004770402,1.50010802,-0.010495999,-200.2330979,-107.8171809,-0.009992177,0.074760796,-0.46475332,8.418198642
200.4422596,109.7184815,-0.105521582,10.00071747,-0.004786706,1.499225807,-0.01055101,-200.2399056,-107.917143,-0.009992365,0.074537685,-0.465299758,8.418633218
200.4505144,109.8181528,-0.106056028,10.00069218,-0.004802351,1.498339688,-0.010604471,-200.2469465,-108.0169015,-0.00999299,0.074154818,-0.467891285,8.419067792
200.458863,109.9178162,-0.10657576,10.00066705,-0.004817404,1.497449754,-0.010656462,-200.2539874,-108.11666,-0.009993614,0.073858912,-0.469032369,8.419497857
200.4673056,110.0174715,-0.107083414,10.00064214,-0.004831922,1.496556073,-0.010707245,-200.2611697,-108.2165927,-0.009994307,0.073521706,-0.470549061,8.419928579
200.4758423,110.1171186,-0.107577446,10.00061749,-0.004845946,1.495658712,-0.010756665,-200.2684598,-108.3163326,-0.009995061,0.073151212,-0.472337609,8.420357742
200.4844736,110.2167573,-0.108059368,10.00059303,-0.004859545,1.494757735,-0.010804876,-200.2757675,-108.4162538,-0.009995816,0.072864509,-0.472723754,8.420784889
200.4931995,110.3163876,-0.108526099,10.00056895,-0.004872718,1.493853208,-0.010851566,-200.2833068,-108.5159743,-0.009996595,0.072420845,-0.475161116,8.421211507
200.5020203,110.4160093,-0.108978718,10.00054505,-0.004885516,1.492945214,-0.010896847,-200.290846,-108.615695,-0.009997373,0.072065978,-0.476153519,8.421632991
200.5109361,110.5156224,-0.109420166,10.00052135,-0.004897983,1.492033812,-0.01094101,-200.2985282,-108.7155846,-0.009998283,0.071670581,-0.477534143,8.422054633
200.5199472,110.6152267,-0.109849218,10.00049792,-0.004910146,1.491119062,-0.010983933,-200.3063166,-108.8152854,-0.009999312,0.071244563,-0.47919152,8.422474385
200.5290538,110.7148221,-0.1102677,10.00047464,-0.004922067,1.490201025,-0.0110258,-200.3141241,-108.9151625,-0.010000362,0.070903095,-0.479456072,8.422891984
200.5382561,110.8144086,-0.110672813,10.00045172,-0.004933739,1.48927976,-0.01106633,-200.3221617,-109.0148427,-0.010002312,0.070407183,-0.481779114,8.423309042
200.5475543,110.913986,-0.111065888,10.00042896,-0.004945205,1.488355345,-0.011105656,-200.3301994,-109.1145231,-0.010004263,0.070001723,-0.482662636,8.423720943
200.5569485,111.0135541,-0.11145007,10.00040638,-0.004956506,1.487427832,-0.011144093,-200.3383814,-109.2143665,-0.010006348,0.06955634,-0.483944088,8.424133052
200.566439,111.113113,-0.111824302,10.00038403,-0.004967664,1.486497279,-0.011181535,-200.3466682,-109.3140257,-0.010008547,0.069082784,-0.485504438,8.424543392
200.576026,111.2126624,-0.112190524,10.0003618,-0.004978735,1.485563737,-0.011218176,-200.3549755,-109.4138559,-0.010010751,0.068694463,-0.485679711,8.424951848
200.5857096,111.3122023,-0.112545999,10.00033988,-0.004989703,1.48462726,-0.011253742,-200.3635117,-109.5134932,-0.010012976,0.068153925,-0.487912268,8.425360183
200.5954901,111.4117326,-0.112892065,10.00031809,-0.005000604,1.483687918,-0.011288368,-200.3720479,-109.6131308,-0.0100152,0.067705399,-0.488708544,8.425763804
200.6053676,111.5112531,-0.113231818,10.00029643,-0.005011465,1.482745757,-0.011322362,-200.3807298,-109.712925,-0.010016797,0.067217465,-0.489907607,8.426168086
200.6153423,111.6107637,-0.113564137,10.00027498,-0.005022295,1.481800825,-0.011355613,-200.3895154,-109.8125402,-0.010017822,0.066703635,-0.491383392,8.426570975
200.6254145,111.7102643,-0.113890867,10.0002536,-0.005033131,1.480853167,-0.011388306,-200.3983227,-109.9123203,-0.010018712,0.066275681,-0.491478918,8.426972316
200.6355843,111.8097548,-0.114209152,10.00023253,-0.005043942,1.479902828,-0.011420153,-200.4073577,-110.0119123,-0.010014879,0.065697659,-0.49362777,8.427373881
200.6458519,111.9092351,-0.1145202,10.00021154,-0.005054742,1.478949871,-0.011451277,-200.4163927,-110.1115047,-0.010011047,0.065213119,-0.494341043,8.427771058
200.6562175,112.008705,-0.11482695,10.00019067,-0.00506554,1.477994335,-0.011481971,-200.4255745,-110.2112465,-0.010006577,0.064689873,-0.495459991,8.428169242
200.6666812,112.1081645,-0.115128144,10.00016997,-0.005076325,1.47703626,-0.01151211,-200.4348586,-110.3108152,-0.010001554,0.064143079,-0.496852197,8.428566291
200.6772434,112.2076134,-0.115425486,10.00014935,-0.005087116,1.476075685,-0.011541864,-200.4441654,-110.4105418,-0.009996523,0.063682774,-0.496866665,8.428961955
200.6879041,112.3070517,-0.115715978,10.00012902,-0.005097867,1.475112648,-0.011570932,-200.4536983,-110.5100862,-0.009991525,0.063075135,-0.498931139,8.429357923
200.6986635,112.4064791,-0.11600069,10.00010876,-0.005108576,1.474147207,-0.011599423,-200.4632312,-110.609631,-0.009986526,0.062562346,-0.499559024,8.4297495
200.7095219,112.5058956,-0.116282414,10.00008862,-0.005119242,1.473179396,-0.011627614,-200.4729114,-110.7093174,-0.009982466,0.062011746,-0.50059626,8.430142109
200.7204793,112.6053011,-0.11655977,10.00006865,-0.005129843,1.47220925,-0.011655369,-200.4826927,-110.8088373,-0.009979242,0.061440006,-0.501905278,8.430533565
200.7315361,112.7046954,-0.116834351,10.00004876,-0.005140393,1.471236804,-0.011682847,-200.4924974,-110.9085079,-0.009976254,0.060955326,-0.501838191,8.430923581
200.7426923,112.8040784,-0.117103055,10.00002916,-0.005150841,1.470262095,-0.011709736,-200.5025268,-111.0080024,-0.009980024,0.060325862,-0.503816704,8.431313793
200.7539481,112.90345,-0.117366837,10.00000964,-0.005161184,1.469285174,-0.011736134,-200.5125562,-111.1074972,-0.009983795,0.059792528,-0.504356365,8.431699407
200.7653036,113.0028101,-0.117628387,9.999990249,-0.005171416,1.468306074,-0.011762308,-200.5227336,-111.207126,-0.009988514,0.05922189,-0.505306623,8.432085839
200.7767592,113.1021586,-0.117886141,9.999971045,-0.00518151,1.467324829,-0.011788102,-200.5330113,-111.3065948,-0.009994045,0.058632077,-0.50652082,8.432470861
200.7883148,113.2014953,-0.118141573,9.99995193,-0.005191491,1.466341471,-0.011813664,-200.5433133,-111.4062075,-0.009999585,0.05812982,-0.506361159,8.432854164
200.7999708,113.3008201,-0.118391454,9.99993313,-0.005201306,1.465356035,-0.011838671,-200.5538396,-111.5056495,-0.010005141,0.057484142,-0.508244104,8.433237321
200.8117272,113.400133,-0.118636621,9.999914436,-0.005210955,1.464368574,-0.011863207,-200.5643659,-111.6050919,-0.010010697,0.056935792,-0.508686465,8.433615434
200.8235841,113.4994337,-0.118879618,9.999895897,-0.005220434,1.463379119,-0.011887526,-200.5750411,-111.7046608,-0.010015319,0.056350256,-0.509543467,8.433993888
200.8355418,113.5987222,-0.119118852,9.99987757,-0.005229728,1.462387705,-0.011911468,-200.5858163,-111.8040759,-0.010019125,0.055747079,-0.510660741,8.434370393
200.8476003,113.6979983,-0.119355707,9.99985936,-0.005238858,1.461394365,-0.011935172,-200.5966163,-111.9036278,-0.010022656,0.055231916,-0.510406709,8.434744637
200.8597599,113.7972619,-0.119586884,9.999841491,-0.005247776,1.460399133,-0.011958308,-200.6076404,-112.0030149,-0.010019421,0.054574565,-0.512193046,8.435118217
200.8720206,113.896513,-0.119813179,9.999823755,-0.005256492,1.459402065,-0.011980956,-200.6186646,-112.1024024,-0.010016185,0.054015655,-0.512537954,8.435486214
200.8843826,113.9957513,-0.120037088,9.999806201,-0.005265008,1.458403191,-0.012003365,-200.6298382,-112.2019082,-0.010012007,0.053419991,-0.513299868,8.435854038
200.896846,114.0949769,-0.120256984,9.999788888,-0.005273314,1.457402547,-0.012025373,-200.6411111,-112.3012671,-0.010007037,0.052808388,-0.514317521,8.436219369
200.9094109,114.1941894,-0.120474221,9.99977172,-0.005281433,1.456400166,-0.012047114,-200.6524093,-112.4007551,-0.010002061,0.052285264,-0.513966845,8.436581885
200.9220774,114.2933889,-0.120685481,9.999754923,-0.005289322,1.455396086,-0.012068258,-200.6639306,-112.5000849,-0.009997116,0.051622094,-0.515648441,8.436943176
200.9348457,114.3925752,-0.120891556,9.999738285,-0.005296989,1.454390359,-0.012088883,-200.6754519,-112.5994151,-0.009992172,0.051058386,-0.515888516,8.437298319
200.9477159,114.4917482,-0.121094887,9.999721857,-0.005304439,1.453383019,-0.012109234,-200.6871226,-112.6988552,-0.009987972,0.050458664,-0.516546189,8.437652751
200.960688,114.5909078,-0.121293809,9.999705699,-0.005311661,1.452374102,-0.012129143,-200.6988918,-112.7981557,-0.009984409,0.049844854,-0.517454164,8.438004114
200.9737621,114.6900538,-0.121489634,9.999689717,-0.005318678,1.451363642,-0.012148743,-200.7106867,-112.8975775,-0.009981084,0.049319935,-0.51699741,8.438352054
200.9869384,114.7891862,-0.121679038,9.999674138,-0.005325446,1.450351678,-0.0121677,-200.7227036,-112.9968476,-0.009982949,0.048656975,-0.518566232,8.438698116
201.000217,114.8883047,-0.121862851,9.999658747,-0.005331974,1.449338265,-0.012186098,-200.7347206,-113.0961183,-0.009984815,0.048094392,-0.518694661,8.439037361
201.0135978,114.9874094,-0.122043502,9.999643596,-0.005338267,1.448323438,-0.012204179,-200.7468871,-113.1954906,-0.009987431,0.047496199,-0.519244353,8.439375257
201.027081,115.0865001,-0.12221933,9.999628744,-0.005344314,1.447307234,-0.012221778,-200.7591518,-113.2947304,-0.009990666,0.046885378,-0.520042509,8.439709431
201.0406667,115.1855767,-0.122391662,9.999614094,-0.00535014,1.446289691,-0.012239027,-200.7714424,-113.394084,-0.009993907,0.046363763,-0.519480888,8.440039552
201.054355,115.284639,-0.122557242,9.999599871,-0.005355702,1.445270848,-0.012255601,-200.7839549,-113.4932922,-0.009997168,0.045705149,-0.520946312,8.440367184
201.0681458,115.383687,-0.122717034,9.999585856,-0.005361014,1.444250762,-0.012271596,-200.7964675,-113.5925009,-0.010000428,0.045147722,-0.520974038,8.440687436
201.0820393,115.4827205,-0.122873542,9.999572097,-0.005366084,1.443229469,-0.012287262,-200.8091299,-113.6918033,-0.01000327,0.04455475,-0.521429857,8.441005869
201.0960354,115.5817395,-0.123025173,9.99955865,-0.005370909,1.442207006,-0.01230244,-200.8218905,-113.7909799,-0.010005759,0.043950233,-0.522135716,8.441320147
201.1101344,115.6807437,-0.123173328,9.999545413,-0.005375519,1.441183411,-0.01231727,-200.834677,-113.890263,-0.010008098,0.043435179,-0.521487489,8.441630025
201.1243361,115.7797331,-0.123314844,9.999532607,-0.005379878,1.440158723,-0.012331436,-200.8476856,-113.9894068,-0.01000744,0.042783984,-0.52286959,8.441937144
201.1386407,115.8787076,-0.123450831,9.999520007,-0.005384008,1.439132996,-0.012345048,-200.8606942,-114.088551,-0.010006783,0.042234686,-0.522817132,8.442236712
201.1530482,115.9776671,-0.123583853,9.999507659,-0.005387925,1.438106262,-0.012358365,-200.8738528,-114.187781,-0.010005704,0.041650014,-0.523199717,8.442534392
201.1675586,116.0766114,-0.123712362,9.999495616,-0.005391632,1.437078557,-0.012371229,-200.8871093,-114.2868918,-0.010004282,0.041054866,-0.523834301,8.442827879
201.182172,116.1755405,-0.123837792,9.999483773,-0.005395164,1.436049914,-0.012383785,-200.9003919,-114.3861019,-0.01000286,0.040549403,-0.523119761,8.443116993
201.1968883,116.2744542,-0.123957031,9.999472348,-0.005398492,1.435020366,-0.012395722,-200.9138962,-114.4851788,-0.010001463,0.039908976,-0.524439214,8.443403428
201.2117077,116.3733524,-0.124071273,9.99946111,-0.005401641,1.433989962,-0.012407159,-200.9274005,-114.5842561,-0.010000066,0.039371051,-0.52432628,8.443682472
201.2266302,116.472235,-0.124183102,9.999450107,-0.00540463,1.43295873,-0.012418355,-200.9410545,-114.6834113,-0.009998818,0.038798017,-0.524654183,8.443959861
201.2416557,116.5711019,-0.124290978,9.999439387,-0.005407464,1.431926697,-0.012429155,-200.9548065,-114.7824542,-0.009997693,0.038215554,-0.5252353,8.444233306
201.2567843,116.669953,-0.124396333,9.999428847,-0.005410178,1.430893889,-0.012439702,-200.9685843,-114.881589,-0.00999662,0.03772293,-0.524470523,8.444502658
201.272016,116.7687882,-0.124496061,9.999418701,-0.005412743,1.429860333,-0.012449687,-200.9825836,-114.9805966,-0.009996505,0.037096393,-0.52574144,8.444769622
201.2873509,116.8676073,-0.124591387,9.999408719,-0.005415183,1.428826071,-0.012459231,-200.996583,-115.0796048,-0.009996389,0.036572847,-0.52558062,8.445029517
201.3027889,116.9664103,-0.124684875,9.999398948,-0.005417515,1.427791122,-0.012468591,-201.0107319,-115.1786831,-0.009996423,0.036014333,-0.525861734,8.445288101
